鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段202巷65弄,10.7,住,,,1110525,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.96,2,2,1,有,無,8000000,84095,坡道平面,28.45,1650000,,RPUNMLPLNHHGFEF78DB,新潤心苑,A5-15F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,19.05,住,,,1110521,土地1建物1車位1,二十二層,33,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,132.08,3,2,2,有,無,19740000,182679,坡道平面,34.97,2000000,,RPPNMLPLNHHGFAF77CB,大同莊園III,A棟A6-22F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,24.46,住,,,1110521,土地1建物1車位1,三層,32,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,159.96,3,2,2,有,無,22200000,161613,坡道平面,34.97,2000000,,RPRNMLPLNHHGFAF97CB,大同莊園III,B棟B9-03F號
淡水區,房地(土地+建物),新北市淡水區中正東路2段5巷,13.37,住,,,1110523,土地16建物1車位0,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.5,2,1,1,有,無,8520000,112848,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPPNMLQLNHHGFEF28CB,湯泉紅樹林,B棟B5-11F號
淡水區,房地(土地+建物),新北市淡水區中正東路2段5巷,13.37,住,,,1110523,土地16建物1車位0,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.5,2,1,1,有,無,8660000,114702,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPQNMLQLNHHGFEF38CB,湯泉紅樹林,B棟B3-14F號
淡水區,房地(土地+建物),新北市淡水區中正東路2段5巷,18.47,住,,,1110522,土地16建物1車位0,十七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.89,3,1,2,有,無,12100000,115359,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPRNMLQLNHHGFEF48CB,湯泉紅樹林,B棟B2-17F號
淡水區,房地(土地+建物),新北市淡水區中正東路2段5巷,13.67,住,,,1110523,土地16建物1車位0,二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.2,2,1,1,有,無,8500000,110104,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPSNMLQLNHHGFEF58CB,湯泉紅樹林,B棟B13-2F號
中和區,房地(土地+建物)+車位,新北市中和區圓通路141巷,28.23,住,,,1110521,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,205.02,3,2,2,有,無,29800000,150140,坡道平面,23.19,2500000,,RPUNMLQLNHHGFHF09CB,弘暉大禧,A1棟0號
淡水區,房地(土地+建物)+車位,新北市淡水區竿蓁二街19巷,11.15,住,,,1110524,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,109.21,2,1,1,有,無,9350000,104963,坡道平面,37.28,1800000,,RPTNMLRLNHHGFEF78CB,漫活時代1,B棟0號
淡水區,房地(土地+建物)+車位,新北市淡水區竿蓁二街19巷,11.38,住,,,1110524,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,109.49,2,1,1,有,無,9650000,109403,坡道平面,37.28,1750000,,RPUNMLRLNHHGFEF88CB,漫活時代1,F棟0號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,16.76,商,,,1110522,土地1建物1車位1,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.1,3,2,2,有,無,12250000,80444,坡道平面,34.98,1300000,,RPWNMLRLNHHGFEF09CB,名軒海樂地,E棟1-9號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,16.76,商,,,1110524,土地1建物1車位1,四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.33,3,2,2,有,無,11550000,75908,坡道平面,34.98,1200000,,RPXNMLRLNHHGFEF56CB,名軒海樂地,F棟1-4號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,11.97,商,,,1110527,土地1建物1車位1,三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.43,3,2,2,有,無,8990000,79938,坡道平面,34.98,1200000,,RPOOMLRLNHHGFEF38CB,名軒海樂地,F棟2-3號
新店區,房地(土地+建物),新北市新店區能仁路,15.66,住,,,1110522,土地18建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.45,3,2,2,有,無,14400000,140556,,0.0,0,,RPRNMLRLNHHGFCF38CB,碧潭我家,A棟3號
新店區,房地(土地+建物),新北市新店區能仁路,15.66,住,,,1110521,土地18建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.45,3,2,2,有,無,14120000,137823,,0.0,0,,RPSNMLRLNHHGFCF48CB,碧潭我家,A棟3號
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段99巷新市段217地號,21.88,住,,,1110522,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.15,3,2,2,有,無,12010000,87213,坡道平面,30.36,1650000,,RPQNMLTLNHHGFEF68CB,新市二丁目,A棟A5-11F號
淡水區,房地(土地+建物)+車位,新北市淡水區新市三路1段306號旁工地,13.0,住,,,1110522,土地1建物1車位1,二十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.66,2,2,1,有,無,8550000,81433,坡道平面,31.7,1550000,,RPTNMLTLNHHGFEF98CB,新品苑,A6棟21F號
淡水區,房地(土地+建物)+車位,新北市淡水區八勢一街,16.47,住,,,1110528,土地2建物1車位1,十五層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.22,2,2,1,有,無,12490000,129634,坡道平面,32.9,1300000,,RPPNMLKMNHHGFEF77CB,岳泰峰碩,A棟8-15號
汐止區,房地(土地+建物)+車位,新北市汐止區樟樹二路,15.4,住,,,1110521,土地15建物1車位1,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.76,2,1,1,有,無,13780000,135880,坡道平面,22.33,1900000,,RPRNMLKMNHHGFDF87CB,半島花園DEF棟,D棟7號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,13.19,住,,,1110521,土地24建物1車位1,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.03,3,1,2,有,無,24000000,182076,坡道平面,25.3,2200000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPPNMLKMNHHGFAF37CB,新美齊?世代,C棟D2-19F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,13.52,住,,,1110525,土地24建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.61,3,1,2,有,無,24820000,186166,坡道平面,25.3,2050000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPQNMLKMNHHGFAF47CB,新美齊?世代,C棟D7-21F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,28.73,住,,,1110528,土地1建物1車位1,四層,30,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,181.49,3,2,2,有,無,27430000,172877,坡道平面,34.97,2100000,,RPSNMLKMNHHGFAF67CB,大同莊園III,C棟C1-04F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,23.81,住,,,1110527,土地1建物1車位1,十五層,32,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,156.25,3,2,2,有,無,23480000,176286,坡道平面,34.97,2100000,,RPTNMLKMNHHGFAF77CB,大同莊園III,B棟B6-15F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,23.81,住,,,1110526,土地1建物1車位1,二十四層,32,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,156.25,3,2,2,有,無,23950000,180162,坡道平面,34.97,2100000,,RPUNMLKMNHHGFAF87CB,大同莊園III,B棟B6-24F號
土城區,房地(土地+建物)+車位,新北市土城區延和路39巷,20.2,住,,,1110522,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.11,3,2,1,有,無,17750000,148660,坡道平面,36.5,2050000,,RPXNMLKMNHHGFAF18CB,安和琉域,A3-10F號
新莊區,房地(土地+建物)+車位,新北市新莊區富貴路、福壽街口,15.42,住,,,1110522,土地4建物1車位1,二十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.74,3,2,2,有,無,24280000,202931,坡道平面,24.92,2400000,,RPQNMLKMNHHGFBF57CB,家泰家?,B棟B6-21F號
新莊區,房地(土地+建物)+車位,新北市新莊區昌德街與福壽街交叉口,12.9,住,,,1110527,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.21,3,2,2,有,無,21680000,184125,坡道平面,25.77,2450000,交易總價含下列非屬預售屋價格之費用:家電費:0元,RPSNMLKMNHHGFBF77CB,青青,B棟B6-10F號
新莊區,房地(土地+建物)+車位,新北市新莊區中央路,13.38,商,,,1110526,土地3建物1車位1,十四層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.61,2,2,1,有,無,15880000,185240,坡道平面,36.76,2200000,,RPXNMLKMNHHGFBF28CB,百邑富都匯,C2-14F號
新莊區,房地(土地+建物)+車位,新北市新莊區中央路,13.38,商,,,1110522,土地3建物1車位1,十七層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.61,2,2,1,有,無,15260000,182261,坡道平面,36.76,1800000,,RPOOMLKMNHHGFBF47CB,百邑富都匯,C2-17F號
新莊區,房地(土地+建物)+車位,新北市新莊區新知三路,17.25,商,,,1110523,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.04,3,1,2,有,無,21080000,150736,坡道平面,25.11,2550000,,RPPOMLKMNHHGFBF57CB,莫內花園,A棟A8-14F號
新莊區,房地(土地+建物)+車位,新北市新莊區新知三路,17.25,商,,,1110527,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.08,3,1,2,有,無,19850000,142357,坡道平面,23.15,2350000,,RPQOMLKMNHHGFBF67CB,莫內花園,A棟A8-4F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,50.95,住,,,1110526,土地1建物1車位2,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,262.9,3,2,3,有,無,50460000,225749,坡道平面,60.64,4800000,,RPPNMLKMNHHGFHF08CB,華固得月,A1-21F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,50.95,住,,,1110528,土地1建物1車位2,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,262.9,3,2,3,有,無,46250000,204440,坡道平面,60.64,4900000,,RPQNMLKMNHHGFHF18CB,華固得月,A1-04F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,52.58,住,,,1110526,土地1建物1車位2,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,269.54,3,2,3,有,無,51980000,225850,坡道平面,60.64,4800000,,RPRNMLKMNHHGFHF28CB,華固得月,A2-21F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,52.58,住,,,1110527,土地1建物1車位2,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,269.54,3,2,3,有,無,52270000,226759,坡道平面,60.64,4900000,,RPSNMLKMNHHGFHF38CB,華固得月,A2-22F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,52.58,住,,,1110523,土地1建物1車位2,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,269.54,3,2,3,有,無,52880000,228243,坡道平面,60.64,5200000,,RPTNMLKMNHHGFHF48CB,華固得月,A2-23F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.33,住,,,1110523,土地1建物1車位2,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.12,3,2,2,有,無,26680000,189560,坡道平面,60.64,4600000,,RPUNMLKMNHHGFHF58CB,華固得月,A3-13F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.33,住,,,1110524,土地1建物1車位1,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.8,3,2,2,有,無,24150000,187586,坡道平面,30.32,2300000,,RPVNMLKMNHHGFHF68CB,華固得月,A3-09F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,20.36,住,,,1110525,土地1建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.21,2,2,1,有,無,18150000,195945,坡道平面,30.32,2300000,,RPWNMLKMNHHGFHF78CB,華固得月,A5-13F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,20.36,住,,,1110525,土地1建物1車位1,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.21,2,2,1,有,無,18450000,197799,坡道平面,30.32,2450000,,RPXNMLKMNHHGFHF88CB,華固得月,A5-16F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,20.36,住,,,1110524,土地1建物1車位1,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.21,2,2,1,有,無,17950000,193473,坡道平面,30.32,2300000,,RPOOMLKMNHHGFHF08CB,華固得月,A5-09F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,20.36,住,,,1110527,土地1建物1車位1,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.21,2,2,1,有,無,18500000,201508,坡道平面,30.32,2200000,,RPPOMLKMNHHGFHF18CB,華固得月,A5-22F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,20.36,住,,,1110527,土地1建物1車位1,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.21,2,2,1,有,無,18350000,202744,坡道平面,30.32,1950000,,RPQOMLKMNHHGFHF28CB,華固得月,A5-23F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,34.44,住,,,1110528,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.22,3,2,2,有,無,26500000,176771,坡道平面,30.32,2300000,,RPROMLKMNHHGFHF38CB,華固得月,A6-10F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.04,住,,,1110528,土地1建物1車位1,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.67,3,2,2,有,無,24880000,194452,坡道平面,30.32,2450000,露台約3.73坪,RPSOMLKMNHHGFHF48CB,華固得月,A6-12F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.04,住,,,1110523,土地1建物1車位2,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.99,3,2,2,有,無,26700000,194192,坡道平面,60.64,4300000,,RPTOMLKMNHHGFHF58CB,華固得月,A6-24F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,27.57,住,,,1110524,土地1建物1車位1,二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.95,3,2,2,有,無,21110000,174314,坡道平面,30.32,2000000,,RPUOMLKMNHHGFHF68CB,華固得月,A6-02F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.04,住,,,1110528,土地1建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.67,3,2,2,有,無,22430000,177113,坡道平面,30.32,2000000,,RPVOMLKMNHHGFHF78CB,華固得月,A6-04F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.04,住,,,1110528,土地1建物1車位1,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.67,3,2,2,有,無,23350000,185956,坡道平面,30.32,1900000,,RPWOMLKMNHHGFHF88CB,華固得月,A6-09F號
樹林區,房地(土地+建物)+車位,新北市樹林區柑園街一段,67.07,,一般農業區,甲種建築用地,1110525,土地1建物1車位1,全,2,透天厝,住家用,鋼筋混凝土造,,236.04,3,2,2,有,無,23200000,108544,坡道平面,34.74,1350000,,RPPNMLLMNHHGFIF28CB,長群樂樂,C棟3號
新莊區,房地(土地+建物)+車位,新北市新莊區福美街172巷,19.12,住,,,1110522,土地2建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.41,2,2,2,有,無,20890000,222076,坡道平面,34.7,2300000,,RPPNMLLMNHHGFBF57CB,國美珩月,A2-15F號
新莊區,房地(土地+建物)+車位,新北市新莊區福美街172巷,17.46,住,,,1110528,土地2建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.21,2,2,1,有,無,18920000,217227,坡道平面,34.7,2300000,,RPQNMLLMNHHGFBF67CB,國美珩月,A7-14F號
泰山區,房地(土地+建物)+車位,新北市泰山區莊泰路,11.92,住,,,1110526,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.48,2,2,1,有,無,11580000,152451,坡道平面,31.64,2000000,總價含家電,RPXOMLLMNHHGFBF48CB,文華?,A03+-05F號
板橋區,房地(土地+建物)+車位,新北市板橋區縣民大道與南雅南路口,17.94,住,,,1110522,土地35建物1車位1,十九層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,180.44,3,2,2,有,無,28050000,182203,坡道平面,38.84,2250000,,RPPNMLLMNHHGFAF47CB,萬禧園,A7-19F號
新店區,房地(土地+建物)+車位,新北市新店區央北二路,27.35,住,,,1110528,土地3建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.77,3,2,2,有,無,27080000,215504,坡道平面,40.48,2450000,,RPPNMLLMNHHGFCF67CB,宏盛心中央,A棟B7-8F號
新店區,房地(土地+建物)+車位,新北市新店區央北二路,27.35,住,,,1110528,土地3建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.77,3,2,2,有,無,27260000,216642,坡道平面,40.48,2500000,,RPQNMLLMNHHGFCF77CB,宏盛心中央,A棟B7-9F號
新店區,房地(土地+建物),新北市新店區能仁路,14.34,住,,,1110524,土地18建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.82,3,2,1,有,無,12730000,135685,,0.0,0,,RPTNMLLMNHHGFCF08CB,碧潭我家,A棟2號
新店區,房地(土地+建物),新北市新店區能仁路,14.24,住,,,1110529,土地18建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.28,3,2,1,有,無,12590000,134970,,0.0,0,,RPUNMLLMNHHGFCF18CB,碧潭我家,A棟5號
新店區,房地(土地+建物)+車位,新北市新店區斯馨路一段/十四張路交叉口,29.4,住,,,1110529,土地1建物1車位1,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.58,3,2,2,有,無,31000000,211242,坡道平面,30.48,2250000,,RPWNMLLMNHHGFCF38CB,?翔,D棟22號
八里區,房地(土地+建物)+車位,新北市八里區中山路一段,26.0,住,,,1110524,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,143.42,3,2,2,有,無,10600000,79472,坡道平面,32.06,1750000,,RPPNMLLMNHHGFEF87CB,左岸玫瑰,B棟8-09F號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,24.06,住,,,1110523,土地3建物1車位1,二十三層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.25,3,2,2,有,無,15580000,114165,坡道平面,50.11,1750000,,RPSNMLLMNHHGFEF18CB,好風光II,B棟6號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,24.06,住,,,1110526,土地3建物1車位1,二十一層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.43,3,2,2,有,無,15300000,112495,坡道平面,45.98,1750000,,RPTNMLLMNHHGFEF28CB,好風光II,A棟4號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,26.0,住,,,1110526,土地3建物1車位2,十七層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,222.02,3,2,2,有,無,18680000,115178,坡道平面,91.96,3700000,,RPUNMLLMNHHGFEF38CB,好風光II,A棟3號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,11.97,商,,,1110531,土地1建物1車位1,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.26,3,2,2,有,無,9240000,82648,坡道平面,34.98,1200000,,RPWNMLLMNHHGFEF58CB,名軒海樂地,E棟2-9號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,11.97,商,,,1110531,土地1建物1車位1,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.26,3,2,2,有,無,9420000,84498,坡道平面,34.98,1200000,,RPXNMLLMNHHGFEF68CB,名軒海樂地,E棟7-9號
