鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
新店區,房地(土地+建物)+車位,新北市新店區中山路,22.84,住,,,1110611,土地2建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.44,3,2,2,有,無,25840000,215219,坡道平面,25.76,2450000,,RPQNMLNKOHHGFCF87CB,漢皇吾岳,B棟D3/10F號
新店區,房地(土地+建物)+車位,新北市新店區中山路,15.88,住,,,1110611,土地2建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.31,3,2,2,有,無,18780000,216810,坡道平面,25.76,2400000,,RPRNMLNKOHHGFCF97CB,漢皇吾岳,B棟D2/10F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.33,住,,,1110611,土地1建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.8,3,2,2,有,無,24300000,190591,坡道平面,30.32,2100000,,RPRNMLNKOHHGFHF48CB,華固得月,A3-15F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,20.36,住,,,1110611,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.21,2,2,1,有,無,18000000,194091,坡道平面,30.32,2300000,,RPVNMLNKOHHGFHF88CB,華固得月,A5-11F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.04,住,,,1110611,土地1建物1車位1,十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.67,3,2,2,有,無,24150000,188990,坡道平面,30.32,2350000,,RPWNMLNKOHHGFHF98CB,華固得月,A6-14F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.04,住,,,1110611,土地1建物1車位1,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.67,3,2,2,有,無,23320000,183962,坡道平面,30.32,2100000,,RPXNMLNKOHHGFHF09CB,華固得月,A6-07F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,19.05,住,,,1110611,土地1建物1車位1,二十五層,33,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,132.08,3,2,2,有,無,20000000,183812,坡道平面,34.97,2150000,,RPPOMLOKOHHGFAF77CB,大同莊園III,A棟A6-25F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,27.26,住,,,1110611,土地1建物1車位1,二十六層,33,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,174.41,3,2,2,有,無,27000000,177137,坡道平面,34.97,2300000,,RPQOMLOKOHHGFAF87CB,大同莊園III,A棟A9-26F號
土城區,房地(土地+建物),新北市土城區莊園街11號旁,18.06,住,,,1110611,土地1建物1車位0,二層,32,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,92.26,2,2,2,有,無,16560000,179493,,0.0,0,,RPROMLOKOHHGFAF97CB,大同莊園III,B棟B2-02F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,29.39,住,,,1110611,土地1建物1車位1,八層,30,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,184.86,3,2,3,有,無,28780000,175996,坡道平面,34.97,2400000,,RPSOMLOKOHHGFAF08CB,大同莊園III,C棟C5-08F號
新店區,房地(土地+建物),新北市新店區溪園路,18.21,住,,,1110613,土地11建物1車位0,二層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,110.85,3,2,2,有,無,19660000,177357,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPPNMLPKOHHGFCF97CB,湯泉美景,D棟1號
新店區,房地(土地+建物),新北市新店區溪園路,18.4,住,,,1110613,土地11建物1車位0,四層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,112.04,3,2,2,有,無,20890000,186451,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPQNMLPKOHHGFCF08CB,湯泉美景,D棟2號
新店區,房地(土地+建物)+車位,新北市新店區央北二路,27.35,住,,,1110611,土地3建物1車位1,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.77,3,2,2,有,無,26080000,206755,坡道平面,40.48,2450000,,RPRNMLQKOHHGFCF28CB,宏盛心中央,A棟A7-2F號
新店區,房地(土地+建物),新北市新店區央北二路,20.02,住,,,1110611,土地3建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.6,2,2,1,有,無,17430000,208493,,0.0,0,,RPTNMLQKOHHGFCF48CB,宏盛心中央,A棟A6-2F號
中和區,房地(土地+建物)+車位,新北市中和區連勝街26巷,16.03,住,,,1110615,土地4建物1車位1,十層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,149.56,3,2,2,有,無,26700000,203459,坡道平面,31.6,2700000,,RPPNMLQKOHHGFHF58CB,虹爵琢悅,A5棟0號
中和區,房地(土地+建物),新北市中和區連勝街26巷,6.23,住,,,1110615,土地4建物1車位0,十層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,45.82,1,1,1,有,無,9500000,207333,,0.0,0,,RPQNMLQKOHHGFHF68CB,虹爵琢悅,A6棟0號
中和區,房地(土地+建物)+車位,新北市中和區員山路２６６巷旁,10.72,商,,,1110615,土地37建物1車位1,九層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,171.42,3,2,2,有,無,24780000,172069,坡道平面,38.45,1900000,雨遮面積登記不計價,RPSNMLQKOHHGFHF88CB,擎天峰和,A8-9F號
新莊區,房地(土地+建物)+車位,新北市新莊區福美街172巷,17.46,住,,,1110611,土地2建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.21,2,2,1,有,無,18150000,207162,坡道平面,34.7,2300000,,RPPNMLQKOHHGFBF97CB,國美珩月,A7-04F號
淡水區,房地(土地+建物),新北市淡水區紅樹林路,25.87,住,,,1110611,土地3建物1車位0,九層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.4,3,2,2,有,無,13130000,101468,,0.0,0,,RPRNMLQKOHHGFEF48CB,好風光II,A棟6號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,25.94,住,,,1110612,土地3建物1車位1,十九層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.37,3,2,2,有,無,15830000,107324,坡道平面,50.11,1850000,,RPSNMLQKOHHGFEF58CB,好風光II,B棟6號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,27.87,住,,,1110615,土地3建物1車位1,五層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,186.18,3,2,2,有,無,15090000,94437,坡道平面,45.98,1850000,,RPVNMLQKOHHGFEF88CB,好風光II,B棟3號
八里區,房地(土地+建物)+車位,新北市八里區商港一路,21.67,住,,,1110614,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.53,2,2,1,有,無,10430000,90787,坡道平面,35.82,1650000,,RPXNMLQKOHHGFEF09CB,幸福花園,A2棟9號
八里區,房地(土地+建物),新北市八里區商港一路,31.29,住,,,1110611,土地1建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.62,3,2,2,有,無,12670000,90746,,0.0,0,,RPOOMLQKOHHGFEF28CB,幸福花園,B1棟11號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,27.56,住,,,1110613,土地3建物1車位1,二十二層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.64,3,2,2,有,無,16580000,106276,坡道平面,45.98,1950000,,RPPOMLQKOHHGFEF38CB,好風光II,A棟6號
三重區,房地(土地+建物)+車位,新北市三重區集賢路與集英路交叉口,30.44,住,,,1110612,土地1建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.02,3,2,2,有,無,24350000,159267,坡道平面,39.69,2000000,雨遮不計價,RPPNMLRKOHHGFGF58CB,集英富琚,B棟3號
三重區,房地(土地+建物)+車位,新北市三重區疏洪東路一段,11.07,住,,,1110611,土地5建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,98.94,2,2,1,有,無,16970000,201317,坡道平面,26.07,2300000,,RPQOMLRKOHHGFGF78CB,漾漾Taipei,B棟6號
泰山區,房地(土地+建物)+車位,新北市泰山區莊泰路,11.92,住,,,1110613,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.48,2,2,1,有,無,11980000,155633,坡道平面,31.64,2200000,總價含家電,RPRNMLRKOHHGFBF28CB,文華?,A03+-03F號
新店區,房地(土地+建物)+車位,新北市新店區斯馨路一段/十四張路交叉口,35.71,住,,,1110611,土地1建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,195.94,4,2,2,有,無,35880000,201741,坡道平面,30.48,2500000,,RPQNMLRKOHHGFCF28CB,?翔,A棟15號
新店區,房地(土地+建物)+車位,新北市新店區斯馨路一段/十四張路交叉口,35.71,住,,,1110615,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,195.94,4,2,2,有,無,35000000,196422,坡道平面,30.48,2500000,,RPRNMLRKOHHGFCF38CB,?翔,A棟11號
新店區,房地(土地+建物)+車位,新北市新店區斯馨路一段/十四張路交叉口,35.68,住,,,1110612,土地1建物1車位1,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,195.81,4,2,2,有,無,37800000,213512,坡道平面,30.48,2500000,,RPSNMLRKOHHGFCF48CB,?翔,B棟22號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,22.65,住,,,1110611,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.82,2,2,2,有,無,11000000,100084,坡道平面,35.9,1500000,,RPPNMLSKOHHGFIF88CB,森聯life-森朗社區,A01棟03號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,22.65,住,,,1110611,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.82,2,2,2,有,無,11700000,105352,坡道平面,35.9,1700000,,RPQNMLSKOHHGFIF98CB,森聯life-森朗社區,A01棟08號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,16.49,住,,,1110611,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.52,2,2,1,有,無,8600000,98414,坡道平面,35.9,1650000,,RPRNMLSKOHHGFIF09CB,森聯life-森朗社區,A03棟02號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,16.25,住,,,1110616,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.69,2,2,1,有,無,9060000,105459,坡道平面,35.9,1700000,,RPSNMLSKOHHGFIF56CB,森聯life-森朗社區,A03棟08號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,22.65,住,,,1110611,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.94,2,2,2,有,無,11100000,101010,坡道平面,35.9,1500000,,RPUNMLSKOHHGFIF76CB,森聯life-森朗社區,A06棟05號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,22.65,住,,,1110615,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.94,2,2,2,有,無,11530000,103430,坡道平面,35.9,1700000,,RPVNMLSKOHHGFIF86CB,森聯life-森朗社區,A06棟06號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,16.76,商,,,1110612,土地1建物1車位1,七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.1,3,2,2,有,無,12010000,78681,坡道平面,34.98,1300000,,RPQOMLSKOHHGFEF68CB,名軒海樂地,E棟1-7號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,11.97,商,,,1110617,土地1建物1車位1,十八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.26,3,2,2,有,無,10040000,90872,坡道平面,34.98,1200000,,RPROMLSKOHHGFEF78CB,名軒海樂地,E棟2-18號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,12.78,商,,,1110611,土地1建物1車位1,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.81,2,2,2,有,無,9810000,81961,坡道平面,34.98,1300000,,RPTOMLSKOHHGFEF98CB,名軒海樂地,E棟3-9號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,12.78,商,,,1110618,土地1建物1車位1,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.81,2,2,2,有,無,9900000,82828,坡道平面,34.98,1300000,,RPUOMLSKOHHGFEF09CB,名軒海樂地,E棟3-10號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,17.19,商,,,1110618,土地1建物1車位1,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.82,3,2,2,有,無,12590000,80162,坡道平面,34.98,1300000,,RPVOMLSKOHHGFEF56CB,名軒海樂地,H棟5-10號
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段,23.84,住,,,1110618,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.35,3,2,2,有,無,13580000,94087,坡道平面,26.49,1550000,,RPTNMLTKOHHGFEF98CB,富麗欣,B棟1號
淡水區,房地(土地+建物)+車位,新北市淡水區八勢一街,16.47,住,,,1110619,土地2建物1車位1,十四層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.22,2,2,1,有,無,12320000,127665,坡道平面,32.9,1300000,,RPUNMLTKOHHGFEF09CB,岳泰峰碩,A棟7-14號
三重區,房地(土地+建物)+車位,新北市三重區三和路三段,8.6,住,,,1110611,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,72.99,1,2,1,有,無,11080000,170565,升降機械,17.41,1600000,,RPPNMLTKOHHGFGF78CB,首澤,E棟0號
三重區,房地(土地+建物),新北市三重區三和路三段,10.27,住,,,1110611,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,66.34,2,1,1,有,無,11280000,170033,,0.0,0,,RPQNMLTKOHHGFGF88CB,首澤,F棟0號
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段,8.29,住,,,1110612,土地18建物1車位1,二十三層,35,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,115.48,3,2,1,有,無,21920000,218680,坡道平面,25.76,2300000,,RPQNMLTKOHHGFAF28CB,雄鋒,A2-23號
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段,8.29,住,,,1110615,土地18建物1車位1,十四層,35,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,115.48,3,2,1,有,無,21140000,212216,坡道平面,25.76,2100000,,RPRNMLTKOHHGFAF38CB,雄鋒,A2-14號
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段,14.22,住,,,1110617,土地18建物1車位1,三十五層,35,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,179.99,4,2,2,有,無,37360000,226026,坡道平面,25.76,2500000,,RPSNMLTKOHHGFAF48CB,雄鋒,A9-35號
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段,14.22,住,,,1110618,土地18建物1車位1,三十四層,35,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,179.99,4,2,2,有,無,37130000,225507,坡道平面,25.76,2350000,,RPTNMLTKOHHGFAF58CB,雄鋒,A9-34號
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段,8.29,住,,,1110619,土地18建物1車位1,二十九層,35,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,115.48,3,2,1,有,無,22580000,224922,坡道平面,25.76,2400000,,RPUNMLTKOHHGFAF68CB,雄鋒,A3-29號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,16.25,住,,,1110615,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.69,2,2,1,有,無,8430000,96432,坡道平面,35.9,1700000,,RPPNMLTKOHHGFIF98CB,森聯life-森朗社區,A07棟03號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,16.25,住,,,1110611,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.69,2,2,1,有,無,8400000,97435,坡道平面,35.9,1600000,,RPRNMLTKOHHGFIF56CB,森聯life-森朗社區,A07棟04號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,16.25,住,,,1110612,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.69,2,2,1,有,無,9330000,107895,坡道平面,35.9,1800000,,RPSNMLTKOHHGFIF66CB,森聯life-森朗社區,A07棟10號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,16.25,住,,,1110611,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.69,2,2,1,有,無,8560000,99728,坡道平面,35.9,1600000,,RPTNMLTKOHHGFIF76CB,森聯life-森朗社區,A08棟05號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,16.25,住,,,1110613,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.69,2,2,1,有,無,9220000,106319,坡道平面,35.9,1800000,,RPUNMLTKOHHGFIF86CB,森聯life-森朗社區,A08棟10號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,26.83,住,,,1110611,土地1建物1車位2,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,186.27,3,2,2,有,無,14730000,102472,坡道平面,71.8,3000000,,RPXNMLTKOHHGFIF17CB,森聯life-森朗社區,B01棟06號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,21.17,住,,,1110612,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.75,2,2,1,有,無,11130000,103797,坡道平面,35.9,1700000,,RPOOMLTKOHHGFIF98CB,森聯life-森朗社區,B02棟07號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,18.22,住,,,1110612,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.01,2,2,1,有,無,9720000,106601,坡道平面,35.9,1500000,,RPPOMLTKOHHGFIF09CB,森聯life-森朗社區,B03棟07號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,21.66,住,,,1110615,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.15,2,2,1,有,無,10580000,95228,坡道平面,35.9,1700000,,RPQOMLTKOHHGFIF56CB,森聯life-森朗社區,B05棟02號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,20.43,住,,,1110614,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.69,2,2,1,有,無,10200000,99100,坡道平面,35.9,1500000,,RPSOMLTKOHHGFIF76CB,森聯life-森朗社區,B05棟06號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,20.43,住,,,1110614,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.69,2,2,1,有,無,10970000,105593,坡道平面,35.9,1700000,,RPTOMLTKOHHGFIF86CB,森聯life-森朗社區,B05棟09號
新店區,房地(土地+建物)+車位,新北市新店區中山路,18.35,住,,,1110619,土地2建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.07,3,2,2,有,無,21300000,214179,坡道平面,25.76,2600000,,RPPNMLKLOHHGFCF57CB,漢皇吾岳,B棟C2/6F號
新店區,房地(土地+建物)+車位,新北市新店區中山路,15.88,住,,,1110614,土地2建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.31,2,2,1,有,無,19380000,221443,坡道平面,25.76,2650000,,RPQNMLKLOHHGFCF67CB,漢皇吾岳,B棟D2/9F號
新店區,房地(土地+建物)+車位,新北市新店區斯馨路日月街口,16.88,住,,,1110611,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.49,2,2,2,有,無,20180000,216206,坡道平面,30.41,2650000,,RPTNMLKLOHHGFCF97CB,鼎實唯我,A棟A5號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,50.95,住,,,1110619,土地1建物1車位2,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,262.9,3,2,3,有,無,48810000,217097,坡道平面,60.64,4900000,,RPPNMLKLOHHGFHF08CB,華固得月,A1-12F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,57.86,住,,,1110619,土地1建物1車位2,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,290.55,3,2,3,有,無,52930000,207603,坡道平面,60.64,5200000,,RPQNMLKLOHHGFHF18CB,華固得月,A2-12F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,34.73,住,,,1110619,土地1建物1車位1,十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.35,3,2,2,有,無,27350000,183656,坡道平面,30.32,2000000,,RPRNMLKLOHHGFHF28CB,華固得月,A3-14F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,20.36,住,,,1110619,土地1建物1車位1,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.21,2,2,1,有,無,18340000,202003,坡道平面,30.32,2000000,,RPSNMLKLOHHGFHF38CB,華固得月,A5-18F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.04,住,,,1110619,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.67,3,2,2,有,無,23680000,187083,坡道平面,30.32,2100000,,RPTNMLKLOHHGFHF48CB,華固得月,A6-11F號
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段,24.06,住,,,1110618,土地4建物1車位1,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,166.59,3,2,2,有,無,23550000,161339,坡道平面,33.33,2050000,雨遮計坪不計價,RPRNMLKLOHHGFAF57CB,統創曜,B棟B7-08F號
