鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
五股區,房地(土地+建物)+車位,新北市五股區臨新五路二段、新城一路、芳洲一路,38.75,住,,,1110911,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.1,3,2,3,有,無,16340000,123688,坡道平面,40.78,2200000,,RPPNMLPKRHHGFBF18CB,青沐,B棟4號
五股區,房地(土地+建物)+車位,新北市五股區臨新五路二段、新城一路、芳洲一路,38.75,住,,,1110911,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.78,3,2,3,有,無,16400000,122463,坡道平面,44.46,2400000,,RPQNMLPKRHHGFBF28CB,青沐,C棟3號
五股區,房地(土地+建物),新北市五股區新五路二段,23.47,住,,,1110912,土地1建物1車位0,六層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,90.07,2,2,2,有,無,12200000,135450,,0.0,0,,RPVNMLPKRHHGFBF78CB,美富.加倍家,A棟6號
板橋區,房地(土地+建物)+車位,新北市板橋區忠孝路,24.59,住,,,1110911,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.62,4,2,2,有,無,27680000,177765,坡道平面,35.41,2400000,,RPPOMLPKRHHGFAF18CB,東瑩日光,B棟7-6F號
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,12.78,商,,,1110913,土地1建物1車位1,十八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.82,3,2,2,有,無,22300000,159434,坡道平面,28.69,2350000,,RPQNMLQKRHHGFBF38CB,九揚華都,B棟6號
新莊區,房地(土地+建物),新北市新莊區中正路,7.12,住,,,1110912,土地26建物1車位0,九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,71.98,2,1,1,有,無,13460000,186996,,0.0,0,,RPTNMLQKRHHGFBF68CB,宸熙丰?,A1棟9號
中和區,房地(土地+建物)+車位,新北市中和區員山路２６６巷旁,10.72,商,,,1110915,土地37建物1車位1,十層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,171.42,3,2,2,有,無,24950000,172595,坡道平面,38.45,2000000,雨遮面積登記不計價,RPPNMLQKRHHGFHF88CB,擎天峰和,A8-10F號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路、新泰路交叉口,12.4,住,,,1110916,土地1建物1車位1,十六層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,150.0,3,2,2,有,無,26170000,185083,坡道平面,19.41,2000000,,RPTNMLRKRHHGFBF78CB,泰舍至善元,E棟7號
板橋區,房地(土地+建物)+車位,新北市板橋區忠孝路,20.82,住,,,1110917,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.08,3,2,2,有,無,23330000,173448,坡道平面,35.41,2400000,,RPPNMLSKRHHGFAF38CB,東瑩日光,A棟1-5F號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,24.06,住,,,1110912,土地3建物1車位1,二十三層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.43,3,2,2,有,無,15850000,115401,坡道平面,45.98,1950000,,RPOOMLSKRHHGFEF78CB,好風光II,A棟4號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,25.94,住,,,1110913,土地3建物1車位1,二十二層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.24,3,2,2,有,無,16130000,108859,坡道平面,45.98,1950000,,RPPOMLSKRHHGFEF88CB,好風光II,B棟6號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,17.24,住,,,1110917,土地24建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,181.18,4,1,2,有,無,28600000,170003,坡道平面,25.3,2100000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPVNMLTKRHHGFAF09CB,新美齊?世代,B棟B1-4F號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路３８４號旁,21.78,住,,,1110912,土地1建物1車位1,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,167.85,3,2,2,有,無,22570000,173740,坡道平面,50.03,2100000,,RPQNMLTKRHHGFBF68CB,瀚羽蒔光,A-18F號
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段,21.06,住,,,1110912,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.82,3,2,2,有,無,15780000,116907,坡道平面,29.81,1750000,,RPSNMLTKRHHGFBF88CB,佳陞景漾,A棟A6-11F號
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段,16.62,住,,,1110919,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.9,2,1,1,有,無,13550000,124619,坡道平面,29.81,1700000,,RPTNMLTKRHHGFBF98CB,佳陞景漾,A棟A5-13F號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,22.38,住,,,1110917,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.78,3,2,2,有,無,19220000,147130,坡道平面,26.78,2300000,,RPUNMLTKRHHGFBF09CB,立軒天翠,A棟1號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,22.38,住,,,1110914,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.78,3,2,2,有,無,19380000,148522,坡道平面,26.78,2300000,,RPVNMLTKRHHGFBF56CB,立軒天翠,A棟1號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,16.09,住,,,1110915,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.49,2,2,2,有,無,14540000,146778,坡道平面,26.78,2400000,,RPWNMLTKRHHGFBF66CB,立軒天翠,A棟5號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,16.08,住,,,1110917,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.38,2,2,2,有,無,14430000,147458,坡道平面,26.78,2250000,,RPXNMLTKRHHGFBF76CB,立軒天翠,A棟6號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,16.08,住,,,1110912,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.38,2,2,2,有,無,14040000,143341,坡道平面,26.78,2200000,,RPOOMLTKRHHGFBF58CB,立軒天翠,A棟6號
新莊區,房地(土地+建物)+車位,新北市新莊區思源路與中央東路交岔口,14.45,商,,,1110918,土地1建物1車位1,二十一層,32,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,161.87,3,2,2,有,無,28000000,193766,坡道平面,28.72,2200000,,RPSOMLTKRHHGFBF98CB,長虹PARK32,A棟A5-21F號
新莊區,房地(土地+建物)+車位,新北市新莊區中央路,13.38,商,,,1110913,土地3建物1車位1,十七層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.61,2,2,1,有,無,16030000,189980,坡道平面,36.76,2000000,,RPTOMLTKRHHGFBF09CB,百邑富都匯,B3-17F號
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段上,12.9,商,,,1110913,土地4建物1車位1,十五層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,153.65,3,2,2,有,無,20950000,150432,坡道平面,26.35,1800000,,RPVOMLTKRHHGFBF66CB,亞昕昕銀座,A3棟15號
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段上,11.07,商,,,1110916,土地4建物1車位2,二十三層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,162.85,2,2,2,有,無,20210000,151246,坡道平面,53.69,3700000,,RPWOMLTKRHHGFBF76CB,亞昕昕銀座,A8棟23號
五股區,房地(土地+建物)+車位,新北市五股區臨新五路二段、新城一路、芳洲一路,29.47,住,,,1110916,土地1建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.64,2,2,2,有,無,13630000,131591,坡道平面,40.78,2200000,,RPPNMLKLRHHGFBF77CB,青沐,A棟7號
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,12.66,商,,,1110916,土地1建物1車位1,十九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.57,3,2,2,有,無,22280000,160478,坡道平面,28.69,2400000,,RPQNMLKLRHHGFBF87CB,九揚華都,B棟5號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段與信義路交叉口,16.89,住,,,1110912,土地4建物1車位1,四層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.41,3,2,2,有,無,19700000,144191,坡道平面,31.39,2250000,露台戶,RPSNMLKLRHHGFBF08CB,潤鴻日麗,A棟6-4F號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段與信義路交叉口,12.68,住,,,1110916,土地4建物1車位1,二層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.34,2,2,2,有,無,14900000,137438,坡道平面,31.39,2400000,露台戶,RPTNMLKLRHHGFBF18CB,潤鴻日麗,A棟7-2F號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段與信義路交叉口,17.52,住,,,1110917,土地4建物1車位1,十五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.93,3,2,2,有,無,19800000,138601,坡道平面,31.39,2400000,,RPUNMLKLRHHGFBF28CB,潤鴻日麗,B棟1-15F號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段與信義路交叉口,16.53,住,,,1110915,土地4建物1車位1,七層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.85,3,2,2,有,無,18250000,135067,坡道平面,31.39,2250000,,RPVNMLKLRHHGFBF38CB,潤鴻日麗,A棟6-7F號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段與信義路交叉口,16.04,住,,,1110915,土地4建物1車位1,二層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.45,3,2,2,有,無,18150000,139058,坡道平面,31.39,2150000,露台戶,RPWNMLKLRHHGFBF48CB,潤鴻日麗,A棟6-2F號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段與信義路交叉口,7.87,住,,,1110913,土地4建物1車位1,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.92,2,2,1,有,無,10800000,155670,坡道平面,31.39,2000000,,RPXNMLKLRHHGFBF58CB,潤鴻日麗,A棟5-8F號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段與信義路交叉口,15.96,住,,,1110916,土地4建物1車位1,九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.74,3,2,2,有,無,18250000,138610,坡道平面,31.39,2400000,,RPROMLKLRHHGFBF08CB,潤鴻日麗,A棟2-9F號
板橋區,房地(土地+建物),新北市板橋區國慶路１２４號旁,7.32,住,,,1110914,土地1建物1車位0,二十二層,22,套房(1房1廳1衛),住家用,鋼筋混凝土造,,50.51,1,1,1,有,無,9070000,179568,,0.0,0,雨遮面積登記不計價,RPRNMLKLRHHGFAF87CB,誠果禾樂,A5-22F號
板橋區,房地(土地+建物),新北市板橋區國慶路１２４號旁,12.05,住,,,1110915,土地1建物1車位0,二十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.22,2,2,1,有,無,14510000,174357,,0.0,0,雨遮面積登記不計價,RPSNMLKLRHHGFAF97CB,誠果禾樂,B2-20F號
土城區,房地(土地+建物)+車位,新北市土城區中州路30巷,25.23,住,,,1110918,土地7建物1車位1,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.57,3,2,2,有,無,18350000,136671,坡道平面,35.94,2000000,,RPVNMLKLRHHGFAF28CB,仁基京品,F棟11號
土城區,房地(土地+建物)+車位,新北市土城區中州路30巷,25.23,住,,,1110911,土地7建物1車位1,四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.57,3,2,2,有,無,16600000,123715,坡道平面,35.94,1800000,,RPXNMLKLRHHGFAF48CB,仁基京品,B棟4號
土城區,房地(土地+建物),新北市土城區中州路30巷,12.64,住,,,1110918,土地7建物1車位0,十九層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,59.94,1,1,1,有,無,8880000,148148,,0.0,0,,RPOOMLKLRHHGFAF67CB,仁基京品,E棟19號
土城區,房地(土地+建物),新北市土城區中州路30巷,12.64,住,,,1110919,土地7建物1車位0,十九層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,59.94,1,1,1,有,無,8880000,148148,,0.0,0,,RPPOMLKLRHHGFAF77CB,仁基京品,C棟19號
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路二段,20.83,住,,,1110917,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,121.04,2,2,1,有,無,13900000,118749,塔式車位,13.25,1100000,,RPPNMLKLRHHGFEF08CB,大隱小藍海,A4-2F號
淡水區,房地(土地+建物),新北市淡水區中正東路二段,14.87,住,,,1110920,土地1建物1車位0,八層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,76.6,2,2,1,有,無,10350000,135117,,0.0,0,,RPQNMLKLRHHGFEF18CB,大隱小藍海,A2-8F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,50.95,住,,,1110913,土地1建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,232.58,3,2,3,有,無,47280000,222881,坡道平面,30.32,2200000,,RPPNMLKLRHHGFHF38CB,華固得月,A1-15F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.04,住,,,1110917,土地1建物1車位1,二十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.67,3,2,2,有,無,24980000,195319,坡道平面,30.32,2450000,,RPQNMLKLRHHGFHF48CB,華固得月,A6-20F號
新店區,房地(土地+建物)+車位,新北市新店區建國路,11.07,住,,,1110916,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.89,1,1,1,有,無,15000000,191029,升降機械,15.22,1500000,,RPPNMLKLRHHGFCF97DB,日日和,E棟12號
新店區,房地(土地+建物),新北市新店區建國路,9.58,住,,,1110916,土地1建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,61.24,0,0,0,無,無,12000000,195950,,0.0,0,,RPQNMLKLRHHGFCF08DB,日日和,E棟13號
新莊區,房地(土地+建物)+車位,新北市新莊區中環路三段與坡雅路路口,24.45,住,,,1110912,土地2建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.46,3,2,2,有,無,20580000,154214,坡道平面,42.33,1900000,,RPRNMLKLRHHGFBF08DB,碧瑤菁品,A6棟5F號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區尖山路,43.01,住,,,1110916,土地1建物1車位2,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,241.11,3,2,2,有,無,21880000,102559,坡道平面,57.02,3000000,露臺戶,RPPNMLLLRHHGFIF58CB,金鶯廣場,A2棟A2-03F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,28.52,住,,,1110918,土地3建物1車位1,六層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.7,3,2,2,有,無,27200000,159339,坡道平面,27.86,2050000,,RPRPMLLLRHHGFBF28CB,華固一莊,A8-6F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,18.7,住,,,1110916,土地3建物1車位1,二層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.24,3,2,2,有,無,19700000,171968,坡道平面,27.86,1750000,本戶為露台戶,RPSPMLLLRHHGFBF38CB,華固一莊,A7-2F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,28.52,住,,,1110915,土地3建物1車位1,九層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.7,3,2,2,有,無,27680000,162063,坡道平面,27.86,2100000,,RPTPMLLLRHHGFBF48CB,華固一莊,A8-9F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,18.7,住,,,1110918,土地3建物1車位1,七層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.24,3,2,2,有,無,20400000,175321,坡道平面,27.86,2100000,,RPUPMLLLRHHGFBF58CB,華固一莊,A2-7F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,28.52,住,,,1110915,土地3建物1車位2,八層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.56,3,2,2,有,無,29690000,161176,坡道平面,55.72,4250000,,RPVPMLLLRHHGFBF68CB,華固一莊,A8-8F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,18.7,住,,,1110915,土地3建物1車位1,五層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.24,3,2,2,有,無,19990000,172351,坡道平面,27.86,2000000,,RPWPMLLLRHHGFBF78CB,華固一莊,A7-5F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,28.52,住,,,1110916,土地3建物1車位1,六層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.37,3,2,2,有,無,27760000,161958,坡道平面,27.86,2250000,,RPXPMLLLRHHGFBF88CB,華固一莊,A1-6F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,18.7,住,,,1110915,土地3建物1車位1,五層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.24,3,2,2,有,無,20010000,173501,坡道平面,27.86,1900000,,RPOQMLLLRHHGFBF08CB,華固一莊,A2-5F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,18.7,住,,,1110915,土地3建物1車位1,六層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.24,3,2,2,有,無,20000000,171489,坡道平面,27.86,2100000,,RPPQMLLLRHHGFBF18CB,華固一莊,A7-6F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,18.7,住,,,1110918,土地3建物1車位1,七層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.24,3,2,2,有,無,19690000,172351,坡道平面,27.86,1700000,,RPQQMLLLRHHGFBF28CB,華固一莊,A7-7F號
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,30.42,住,,,1110915,土地2建物1車位1,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.13,2,2,1,有,無,13100000,137546,坡道平面,31.43,2000000,休閒會館之土地持分面積為5/1000000。,RPSNMLMLRHHGFEF58CB,森原樹·樹之岩,E棟E7-1F號
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,27.93,住,,,1110912,土地2建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,105.5,2,2,1,有,無,11320000,125827,坡道平面,31.43,2000000,休閒會館之土地持分面積為5/1000000。,RPTNMLMLRHHGFEF68CB,森原樹·樹之岩,F棟F3-5F號
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,37.25,住,,,1110916,土地2建物1車位2,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,161.67,3,2,2,有,無,18600000,145734,坡道平面,62.86,4200000,休閒會館之土地持分面積為7/1000000。,RPUNMLMLRHHGFEF78CB,森原樹·樹之岩,E棟E5-1F號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,12.78,商,,,1110919,土地1建物1車位1,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.99,2,2,2,有,無,9930000,83934,坡道平面,34.98,1200000,,RPTOMLMLRHHGFEF78CB,名軒海樂地,F棟3-9號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,9.88,商,,,1110916,土地1建物1車位1,十七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.9,2,2,1,有,無,8610000,90336,坡道平面,34.98,1300000,,RPVOMLMLRHHGFEF98CB,名軒海樂地,H棟8-17號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,11.97,商,,,1110915,土地1建物1車位1,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.26,3,2,2,有,無,9980000,89227,坡道平面,34.98,1300000,,RPWOMLMLRHHGFEF09CB,名軒海樂地,E棟2-14號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,9.88,商,,,1110915,土地1建物1車位1,六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.69,2,2,1,有,無,6900000,70623,坡道平面,34.98,1200000,,RPXOMLMLRHHGFEF56CB,名軒海樂地,G棟7-6號
淡水區,房地(土地+建物),新北市淡水區沙崙路二段、新市六路一段交叉口,9.88,商,,,1110911,土地1建物1車位0,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.6,2,2,1,有,無,6690000,83002,,0.0,0,,RPOPMLMLRHHGFEF38CB,名軒海樂地,G棟8-15號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,19.54,住,,,1110917,土地1建物1車位1,二十層,33,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,134.89,3,2,2,有,無,20550000,186149,坡道平面,34.97,1950000,,RPQNMLMLRHHGFAF97CB,大同莊園III,A棟A8-20F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,23.81,住,,,1110911,土地1建物1車位1,七層,30,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,156.25,3,2,2,有,無,22750000,169443,坡道平面,34.97,2200000,,RPRNMLMLRHHGFAF08CB,大同莊園III,C棟C6-07F號
土城區,房地(土地+建物)+車位,新北市土城區學士路,13.95,住,,,1110911,土地9建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.27,3,2,1,有,無,16500000,173818,坡道平面,24.0,2200000,,RPSNMLMLRHHGFAF18CB,新潤青樺,B棟B5-11F號
土城區,房地(土地+建物)+車位,新北市土城區學士路,16.53,住,,,1110917,土地9建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.57,3,2,2,有,無,19000000,169930,坡道平面,24.0,2250000,,RPTNMLMLRHHGFAF28CB,新潤青樺,B棟B8-13F號
新店區,房地(土地+建物)+車位,新北市新店區建國路,9.72,住,,,1110920,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.03,2,1,1,有,無,14400000,208704,升降機械,15.22,1500000,,RPPNMLMLRHHGFCF18DB,日日和,B棟8號
三重區,房地(土地+建物)+車位,新北市三重區元富一街與仁義街79巷交叉口,20.28,住,,,1110917,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.06,2,2,2,有,無,18550000,178865,坡道平面,40.93,2250000,,RPQNMLMLRHHGFGF58CB,大將水硯,B-10F號
