鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,50.95,住,,,1110621,土地1建物1車位3,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,293.22,3,2,3,有,無,53600000,228666,坡道平面,90.96,7350000,,RPQNMLRLOHHGFHF88CB,華固得月,A1-24F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,52.58,住,,,1110621,土地1建物1車位2,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,269.54,3,2,3,有,無,50500000,216850,坡道平面,60.64,5200000,,RPRNMLRLOHHGFHF98CB,華固得月,A2-15F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,52.58,住,,,1110622,土地1建物1車位2,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,269.54,3,2,3,有,無,50480000,219627,坡道平面,60.64,4600000,,RPSNMLRLOHHGFHF09CB,華固得月,A2-18F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,52.58,住,,,1110621,土地1建物1車位2,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,269.54,3,2,3,有,無,51180000,220823,坡道平面,60.64,5050000,,RPTNMLRLOHHGFHF56CB,華固得月,A2-19F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.33,住,,,1110626,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.8,3,2,2,有,無,24600000,191449,坡道平面,30.32,2300000,,RPUNMLRLOHHGFHF66CB,華固得月,A3-10F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,20.36,住,,,1110626,土地1建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.21,2,2,1,有,無,18600000,201508,坡道平面,30.32,2300000,,RPVNMLRLOHHGFHF76CB,華固得月,A5-17F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,20.36,住,,,1110621,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.21,2,2,1,有,無,18530000,204352,坡道平面,30.32,2000000,,RPWNMLRLOHHGFHF86CB,華固得月,A5-21F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.04,住,,,1110624,土地1建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.67,3,2,2,有,無,24550000,191591,坡道平面,30.32,2450000,,RPXNMLRLOHHGFHF96CB,華固得月,A6-13F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.04,住,,,1110626,土地1建物1車位1,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.67,3,2,2,有,無,24800000,194625,坡道平面,30.32,2350000,,RPOOMLRLOHHGFHF78CB,華固得月,A6-18F號
中和區,房地(土地+建物)+車位,新北市中和區員山路２６６巷旁,10.58,商,,,1110621,土地37建物1車位1,二十二層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,169.61,3,2,2,有,無,25340000,180619,坡道平面,38.45,1650000,雨遮面積登記不計價,RPPNMLSLOHHGFHF88CB,擎天峰和,A2-22F號
中和區,房地(土地+建物)+車位,新北市中和區員山路２６６巷旁,14.92,商,,,1110623,土地37建物1車位2,六層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,259.57,4,2,2,有,無,35540000,168008,坡道平面,76.9,4850000,雨遮面積登記不計價,RPQNMLSLOHHGFHF98CB,擎天峰和,A6-6F號
中和區,房地(土地+建物)+車位,新北市中和區員山路２６６巷旁,10.73,商,,,1110624,土地37建物1車位1,十一層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,171.51,3,2,2,有,無,24760000,172930,坡道平面,38.45,1750000,雨遮面積登記不計價,RPRNMLSLOHHGFHF09CB,擎天峰和,A7-11F號
中和區,房地(土地+建物)+車位,新北市中和區員山路２６６巷旁,13.16,商,,,1110622,土地37建物1車位1,五層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,202.5,3,2,2,有,無,28700000,164279,坡道平面,38.45,1750000,雨遮面積登記不計價,RPSNMLSLOHHGFHF56CB,擎天峰和,A9-5F號
新店區,房地(土地+建物)+車位,新北市新店區斯馨路一段/十四張路交叉口,35.71,住,,,1110627,土地1建物1車位1,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,195.94,4,2,2,有,無,35150000,197329,坡道平面,30.48,2500000,,RPQNMLSLOHHGFCF48CB,?翔,A棟12號
三重區,房地(土地+建物)+車位,新北市三重區同安街A3-11F,15.43,住,,,1110625,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.27,3,2,2,有,無,21000000,159142,坡道平面,28.65,2600000,建物坐落:新北市三重區大安段563地號等64筆土地,RPWNMLSLOHHGFGF86CB,有逸市,A3棟11號
三重區,房地(土地+建物)+車位,新北市三重區福德北路90號7樓,17.96,住,,,1110628,土地2建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.49,3,2,2,有,無,29500000,182102,坡道平面,41.32,2700000,1.雨遮不計價。2.土地已由8筆整合成2筆。,RPOOMLSLOHHGFGF78CB,寶石心富町,A3戶棟7F號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳吉一街與鳳一路口,22.69,住,,,1110627,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.85,2,2,1,有,無,8100000,74401,坡道平面,30.83,1700000,,RPPNMLSLOHHGFIF98CB,立瑾Way,A5棟5號
泰山區,房地(土地+建物)+車位,新北市泰山區莊泰路,11.65,住,,,1110625,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.57,2,2,1,有,無,11750000,155411,坡道平面,29.12,2200000,總價含家電,RPTNMLSLOHHGFBF68CB,文華?,A05-05F號
林口區,房地(土地+建物)+車位,新北市林口區文化北路二段550巷30弄,27.96,住,,,1110623,土地5建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.39,2,2,2,有,無,11320000,111349,坡道平面,28.24,1950000,,RPUNMLTLOHHGFBF88CB,松柏硯,A棟2號
林口區,房地(土地+建物)+車位,新北市林口區文化北路二段550巷30弄,41.51,住,,,1110623,土地5建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.15,3,2,2,有,無,15350000,107277,坡道平面,28.24,1950000,,RPVNMLTLOHHGFBF98CB,松柏硯,A棟3號
林口區,房地(土地+建物)+車位,新北市林口區文化北路二段550巷30弄,41.51,住,,,1110623,土地5建物1車位2,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.39,3,2,2,有,無,17500000,107277,坡道平面,56.48,4100000,,RPWNMLTLOHHGFBF09CB,松柏硯,A棟1號
板橋區,房地(土地+建物)+車位,新北市板橋區板城路,9.97,住,,,1110621,土地1建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.9,2,1,1,有,無,14140000,194242,坡道平面,24.46,2400000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPRNMLTLOHHGFAF48CB,高妍植,A棟07號
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路二段,44.07,住,,,1110625,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,240.26,2,2,2,有,無,32800000,139641,塔式車位,13.25,1100000,,RPQNMLTLOHHGFEF78CB,大隱小藍海,A1-10F號
淡水區,房地(土地+建物),新北市淡水區竹林路,14.04,住,,,1110626,土地2建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,37.24,0,1,1,有,無,4800000,128894,,0.0,0,休閒會館之土地持分面積為2/1000000。親友、員工、共有人或其他特殊關係間之交易；,RPWNMLTLOHHGFEF76CB,森原樹·樹之岩,F棟F2-2F號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳鳴路,26.4,住,,,1110623,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.92,3,2,2,有,無,14760000,110156,坡道平面,34.91,1430000,,RPPNMLTLOHHGFIF09CB,和耀?心綻,A4棟5F號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳鳴路,26.4,住,,,1110623,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.92,3,2,2,有,無,15050000,110735,坡道平面,34.91,1650000,,RPQNMLTLOHHGFIF56CB,和耀?心綻,A4棟7F號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳鳴路,29.52,住,,,1110623,土地1建物1車位1,一層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,170.06,0,1,1,有,無,20710000,140659,坡道平面,34.91,1700000,,RPSNMLTLOHHGFIF76CB,和耀?心綻,C5棟1F號
三重區,房地(土地+建物)+車位,新北市三重區同安街C2-3F,16.32,住,,,1110629,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.57,3,2,2,有,無,20400000,149278,坡道平面,28.65,2200000,建物坐落:新北市三重區大安段563地號等64筆土地,RPRNMLTLOHHGFGF09CB,有逸市,C2棟3號
中和區,房地(土地+建物)+車位,新北市中和區安平路１３４巷１弄２號旁,14.02,住,,,1110622,土地3建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.17,2,2,2,有,無,17610000,169346,其他,17.63,1600000,雨遮面積登記不計價,RPPNMLTLOHHGFHF98CB,華鋐晴晨,A-2F號
中和區,房地(土地+建物),新北市中和區景平路,4.57,商,,,1110630,土地2建物1車位0,二層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,42.48,1,1,1,有,無,7660000,180320,,0.0,0,,RPPNMLKMOHHGFHF18CB,昌田捷境,C棟2號
三重區,房地(土地+建物)+車位,新北市三重區竹圍仔街,14.25,住,,,1110624,土地7建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.18,3,2,2,有,無,20810000,191015,坡道平面,22.8,2400000,,RPPNMLKMOHHGFGF08CB,米蘭花園,A01-10F號
三重區,房地(土地+建物)+車位,新北市三重區竹圍仔街,9.83,住,,,1110625,土地7建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.29,2,2,1,有,無,14750000,182734,坡道平面,22.8,2600000,,RPPNMLLJPHHGFGF97CB,米蘭花園,A03-05F號
三重區,房地(土地+建物)+車位,新北市三重區竹圍仔街,9.83,住,,,1110626,土地7建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.29,2,2,1,有,無,14650000,182734,坡道平面,22.8,2500000,,RPXNMLLJPHHGFGF78CB,米蘭花園,A03-06F號
新店區,房地(土地+建物)+車位,新北市新店區斯馨路、十四張路口,35.69,住,,,1110624,土地3建物1車位1,三層,33,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,193.34,3,2,2,有,無,36470000,203616,坡道平面,25.77,2350000,,RPQNMLLJPHHGFCF67CB,聯上澐朗,A棟A1-3F號
新店區,房地(土地+建物)+車位,新北市新店區央北二路,27.35,住,,,1110625,土地3建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.77,3,2,2,有,無,27650000,218742,坡道平面,40.48,2650000,,RPSNMLLJPHHGFCF87CB,宏盛心中央,A棟A7-11F號
新店區,房地(土地+建物)+車位,新北市新店區央北二路,27.35,住,,,1110625,土地3建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.77,3,2,2,有,無,27300000,215679,坡道平面,40.48,2650000,,RPUNMLLJPHHGFCF08CB,宏盛心中央,A棟A7-9F號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區文化路,22.28,住,,,1110626,土地9建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.29,3,2,1,有,無,13600000,117275,坡道平面,51.54,1550000,,RPQNMLLJPHHGFIF28CB,?站Ace,B3棟10F號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,25.87,住,,,1110628,土地3建物1車位1,二十五層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.38,3,2,2,有,無,16300000,110896,坡道平面,45.98,1950000,親友關係戶交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLJPHHGFEF77CB,好風光II,A棟6號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,25.56,住,,,1110628,土地3建物1車位1,十一層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,174.33,3,2,2,有,無,15410000,105259,坡道平面,45.98,1900000,,RPQNMLLJPHHGFEF87CB,好風光II,B棟4號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,27.81,住,,,1110623,土地3建物1車位1,七層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.21,3,2,2,有,無,14960000,94751,坡道平面,42.32,1800000,,RPRNMLLJPHHGFEF97CB,好風光II,A棟6號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,25.87,住,,,1110622,土地3建物1車位1,八層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.72,3,2,2,有,無,14860000,100927,坡道平面,42.32,1800000,,RPSNMLLJPHHGFEF08CB,好風光II,A棟6號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,26.56,住,,,1110625,土地3建物1車位1,四層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.22,3,2,2,有,無,14220000,94206,坡道平面,42.32,1700000,,RPTNMLLJPHHGFEF18CB,好風光II,A棟4號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,20.2,住,,,1110623,土地1建物1車位1,二十六層,33,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,138.07,3,2,2,有,無,20650000,181377,坡道平面,34.97,1950000,,RPXNMLLJPHHGFAF18CB,大同莊園III,A棟A2-26F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,47.62,住,,,1110625,土地1建物1車位2,二十八層,32,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,313.09,4,2,3,有,無,48990000,182973,坡道平面,69.94,4500000,,RPOOMLLJPHHGFAF37CB,大同莊園III,B棟B2-28F號
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路,9.29,商,,,1110629,土地18建物1車位1,十六層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,149.65,3,2,2,有,無,24750000,187929,坡道平面,30.19,2300000,,RPQOMLLJPHHGFAF57CB,帝國花園廣場,D09棟16號
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段及坡雅路口,14.06,住,,,1110624,土地5建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.43,2,2,1,有,無,13320000,153577,坡道平面,29.07,1900000,,RPPNMLLJPHHGFBF47CB,新莊科達花園,A棟A3-08F號
新莊區,房地(土地+建物)+車位,新北市新莊區福美街172巷,28.35,住,,,1110625,土地2建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.92,3,2,2,有,無,28050000,205683,坡道平面,34.7,2500000,,RPQOMLLJPHHGFBF67CB,國美珩月,A1-4F號
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,17.17,商,,,1110630,土地1建物1車位2,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,223.89,4,2,4,有,無,29950000,151946,坡道平面,55.08,4300000,,RPSOMLLJPHHGFBF87CB,九揚華都,A棟6號
五股區,房地(土地+建物)+車位,新北市五股區新五路,27.54,住,,,1110622,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.14,3,2,2,有,無,13830000,119172,坡道平面,36.13,2150000,,RPQNMLMJPHHGFBF67CB,大道風尚,A6棟9樓號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,9.88,商,,,1110622,土地1建物1車位1,九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.06,2,2,1,有,無,7700000,80444,坡道平面,33.88,1250000,,RPPNMLMJPHHGFEF87CB,名軒海樂地,J棟7-9號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,11.97,商,,,1110628,土地1建物1車位1,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.26,3,2,2,有,無,9420000,84498,坡道平面,34.98,1200000,,RPQNMLMJPHHGFEF97CB,名軒海樂地,E棟2-11號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,11.97,商,,,1110628,土地1建物1車位1,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.26,3,2,2,有,無,9420000,84498,坡道平面,34.98,1200000,,RPRNMLMJPHHGFEF08CB,名軒海樂地,E棟2-11號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,11.97,商,,,1110621,土地1建物1車位1,八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.26,3,2,2,有,無,9340000,83676,坡道平面,34.98,1200000,,RPSNMLMJPHHGFEF18CB,名軒海樂地,E棟7-8號
三重區,房地(土地+建物)+車位,新北市三重區竹圍仔街,15.15,住,,,1110622,土地7建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.3,3,2,2,有,無,23290000,201854,坡道平面,22.8,2600000,,RPXNMLMJPHHGFGF88CB,米蘭花園,A08-14F號
三重區,房地(土地+建物)+車位,新北市三重區竹圍仔街,9.83,住,,,1110626,土地7建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.29,2,2,1,有,無,15150000,194766,坡道平面,22.8,2200000,,RPOOMLMJPHHGFGF08CB,米蘭花園,A09-07F號
三重區,房地(土地+建物)+車位,新北市三重區竹圍仔街,10.48,住,,,1110622,土地7建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.74,3,2,1,有,無,17170000,208204,坡道平面,22.8,2400000,,RPPOMLMJPHHGFGF18CB,米蘭花園,A07-14F號
三重區,房地(土地+建物)+車位,新北市三重區竹圍仔街,9.83,住,,,1110626,土地7建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.29,2,2,1,有,無,15000000,192510,坡道平面,22.8,2200000,,RPROMLMJPHHGFGF38CB,米蘭花園,A09-13F號
三重區,房地(土地+建物)+車位,新北市三重區竹圍仔街,10.4,住,,,1110629,土地7建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.14,3,2,1,有,無,15980000,195906,坡道平面,22.8,2200000,,RPSOMLMJPHHGFGF48CB,米蘭花園,A06-03F號
三重區,房地(土地+建物)+車位,新北市三重區竹圍仔街,10.48,住,,,1110628,土地7建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.74,3,2,1,有,無,16520000,201861,坡道平面,22.8,2200000,,RPTOMLMJPHHGFGF58CB,米蘭花園,A07-13F號
三重區,房地(土地+建物)+車位,新北市三重區竹圍仔街,15.15,住,,,1110622,土地7建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.3,3,2,2,有,無,23140000,200390,坡道平面,22.8,2600000,,RPUOMLMJPHHGFGF68CB,米蘭花園,A08-11F號
三重區,房地(土地+建物)+車位,新北市三重區竹圍仔街,15.15,住,,,1110626,土地7建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.3,3,2,2,有,無,22740000,197463,坡道平面,22.8,2500000,,RPVOMLMJPHHGFGF78CB,米蘭花園,A05-09F號
三重區,房地(土地+建物)+車位,新北市三重區竹圍仔街,9.83,住,,,1110630,土地7建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.29,2,2,1,有,無,14850000,190254,坡道平面,22.8,2200000,,RPXOMLMJPHHGFGF98CB,米蘭花園,A03-13F號
三重區,房地(土地+建物)+車位,新北市三重區竹圍仔街,15.16,住,,,1110621,土地7建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.36,3,2,2,有,無,22390000,192960,坡道平面,22.8,2600000,,RPOPMLMJPHHGFGF18CB,米蘭花園,A05-03F號
新店區,房地(土地+建物),新北市新店區斯馨路日月街口,17.2,住,,,1110626,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,81.88,2,2,2,有,無,17250000,210674,,0.0,0,,RPQNMLNJPHHGFCF87CB,鼎實唯我,B棟B6號
樹林區,房地(土地+建物)+車位,新北市樹林區復興路,23.44,住,,,1110626,土地8建物1車位1,四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.28,4,2,2,有,無,25800000,148157,坡道平面,32.99,2200000,,RPPNMLNJPHHGFIF38CB,米蘭敦美,A棟4號
樹林區,房地(土地+建物)+車位,新北市樹林區復興路,18.57,住,,,1110626,土地8建物1車位1,五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.49,3,2,2,有,無,21180000,151216,坡道平面,32.99,1900000,,RPQNMLNJPHHGFIF48CB,米蘭敦美,C棟5號
樹林區,房地(土地+建物)+車位,新北市樹林區復興路,23.44,住,,,1110630,土地8建物1車位1,六層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.33,4,2,2,有,無,26250000,151563,坡道平面,32.99,2100000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPRNMLNJPHHGFIF58CB,米蘭敦美,B棟6號
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路三段,25.07,住,,,1110628,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.78,3,2,2,有,無,12960000,90081,升降平面,38.01,1000000,,RPOOMLNJPHHGFEF08DB,文學苑,B1棟12號
三峽區,房地(土地+建物)+車位,新北市三峽區大德路,12.5,住,,,1110626,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.23,2,2,1,有,無,12820000,149724,坡道平面,41.96,1700000,,RPPNMLOJPHHGFIF48CB,北大富御,C1棟10號
三峽區,房地(土地+建物)+車位,新北市三峽區大德路,12.5,住,,,1110628,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.23,2,2,1,有,無,13030000,151205,坡道平面,41.96,1800000,,RPQNMLOJPHHGFIF58CB,北大富御,C5棟10號
