鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
淡水區,房地(土地+建物),新北市淡水區新市一路一段,19.25,住,,,1110824,土地3建物1車位0,二十二層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.48,3,2,1,有,無,9500000,102725,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPSNMLSKRHHGFEF09CB,台北灣銀河,F棟11號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,25.56,住,,,1110822,土地3建物1車位1,二十層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,174.33,3,2,2,有,無,16370000,113128,坡道平面,45.98,1850000,,RPTNMLSKRHHGFEF56CB,好風光II,B棟4號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,25.56,住,,,1110827,土地3建物1車位1,十八層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,174.33,3,2,2,有,無,16470000,111959,坡道平面,45.98,2100000,,RPUNMLSKRHHGFEF66CB,好風光II,B棟4號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,24.62,住,,,1110829,土地3建物1車位1,八層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.52,3,2,2,有,無,14630000,103328,坡道平面,42.32,1900000,,RPVNMLSKRHHGFEF76CB,好風光II,A棟4號
淡水區,房地(土地+建物),新北市淡水區新市一路一段,26.7,住,,,1110824,土地3建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.01,3,2,2,有,無,10370000,84993,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPPNMLTKRHHGFEF88CB,台北灣銀河,Ａ棟2號
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段,16.59,住,,,1110822,土地3建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.96,2,2,1,有,無,8610000,92778,坡道平面,28.17,1300000,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPQNMLTKRHHGFEF98CB,台北灣銀河,A棟12號
三重區,房地(土地+建物),新北市三重區力行路二段162巷,11.87,住,,,1110826,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,56.9,2,2,1,有,無,9910000,174165,,0.0,0,本建物坐落於三重區永安段1426地號等18筆,RPPNMLTKRHHGFGF09CB,公園漾,A棟3-12F號
三重區,房地(土地+建物)+車位,新北市三重區仁義街,13.0,住,,,1110827,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.33,2,2,2,有,無,17660000,204335,坡道平面,39.67,2200000,,RPRNMLTKRHHGFGF66CB,元利樂樺,A3-7F號
三重區,房地(土地+建物)+車位,新北市三重區仁義街,13.0,住,,,1110828,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.33,2,2,2,有,無,17500000,206846,坡道平面,39.67,1850000,,RPTNMLTKRHHGFGF86CB,元利樂樺,A3-9F號
三重區,房地(土地+建物)+車位,新北市三重區仁義街,13.0,住,,,1110823,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.33,2,2,2,有,無,17280000,201956,坡道平面,39.67,2000000,,RPUNMLTKRHHGFGF96CB,元利樂樺,A3-4F號
三重區,房地(土地+建物)+車位,新北市三重區仁義街,13.0,住,,,1110827,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.33,2,2,2,有,無,17850000,206846,坡道平面,39.67,2200000,,RPVNMLTKRHHGFGF07CB,元利樂樺,A2-9F號
泰山區,房地(土地+建物)+車位,新北市泰山區明志路三段145巷,34.92,住,,,1110831,土地3建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.18,2,1,1,有,無,12500000,133295,升降機械,21.28,1050000,,RPWNMLTKRHHGFBF76DB,輔大院,A3棟2號
新店區,房地(土地+建物)+車位,新北市新店區臨中央路、央北二路及順德街,23.61,住,,,1110830,土地4建物1車位1,四層,10,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,,157.35,3,2,2,有,無,28680000,220905,坡道平面,39.29,2600000,,RPPNMLTKRHHGFCF78DB,江陵天碩中央特區,C棟C1-4F號
土城區,房地(土地+建物)+車位,新北市土城區學海街,16.3,住,,,1110828,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.57,2,2,2,有,無,16120000,164916,坡道平面,38.77,2300000,,RPPNMLTKRHHGFAF48CB,有富.彩玉,E棟0號
土城區,房地(土地+建物)+車位,新北市土城區學海街,16.3,住,,,1110827,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.57,2,2,2,有,無,16600000,169451,坡道平面,38.77,2400000,,RPQNMLTKRHHGFAF58CB,有富.彩玉,E棟0號
土城區,房地(土地+建物)+車位,新北市土城區莊園街,9.1,住,,,1110831,土地4建物1車位1,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.61,2,1,1,有,無,13500000,168404,坡道平面,18.4,2350000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPSNMLTKRHHGFAF78CB,金城舞 世界花園,E07棟12號
五股區,房地(土地+建物)+車位,新北市五股區成洲七路,15.02,住,,,1110826,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,102.67,3,2,1,有,無,12380000,122596,坡道平面,22.08,2500000,,RPRNMLKLRHHGFBF97CB,伴月灣,A棟A12-11F號
三峽區,房地(土地+建物),新北市三峽區中園街5號旁,15.52,住,,,1110823,土地3建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.15,0,0,1,有,無,8030000,106853,,0.0,0,,RPPNMLKLRHHGFIF48CB,心家家,H棟6-2號
三峽區,房地(土地+建物),新北市三峽區中園街5號旁,15.24,住,,,1110823,土地3建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,73.62,0,0,1,有,無,7620000,103504,,0.0,0,,RPQNMLKLRHHGFIF58CB,心家家,H棟8-4號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,23.45,住,,,1110829,土地3建物1車位1,六層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.11,3,2,2,有,無,23780000,164530,坡道平面,27.86,2350000,,RPVOMLLLRHHGFBF58CB,華固一莊,A6-6F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,28.52,住,,,1110827,土地3建物1車位1,十一層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,186.7,3,2,2,有,無,28610000,166402,坡道平面,29.19,2400000,,RPWOMLLLRHHGFBF68CB,華固一莊,A1-11F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,23.77,住,,,1110830,土地3建物1車位1,十六層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.27,3,2,2,有,無,25380000,175830,坡道平面,27.86,2450000,,RPXOMLLLRHHGFBF78CB,華固一莊,A3-16F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,16.79,住,,,1110827,土地3建物1車位1,三層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.54,2,2,1,有,無,17370000,171774,坡道平面,27.86,1450000,,RPPPMLLLRHHGFBF08CB,華固一莊,A5-3F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,18.7,住,,,1110827,土地3建物1車位1,十層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.24,3,2,2,有,無,20480000,178003,坡道平面,27.86,1900000,,RPQPMLLLRHHGFBF18CB,華固一莊,A2-10F號
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路,21.31,商,,,1110831,土地5建物1車位2,十六層,28,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,254.14,3,2,2,有,無,45520000,204548,坡道平面,53.6,4500000,,RPSNMLLLRHHGFAF08CB,天禧,A棟10號
板橋區,房地(土地+建物)+車位,新北市板橋區華江九路,13.12,商,,,1110827,土地3建物1車位1,十三層,19,辦公商業大樓,商業用,鋼筋混凝土造,,140.1,0,0,0,無,無,20520000,153169,坡道平面,20.82,2250000,,RPTNMLLLRHHGFAF18CB,帝景5號,B棟02號
土城區,房地(土地+建物)+車位,新北市土城區莊園街,9.1,住,,,1110831,土地4建物1車位1,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.61,2,1,1,有,無,13500000,168404,坡道平面,18.4,2350000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPPNMLMLRHHGFAF87CB,金城舞 世界花園,F07棟12號
泰山區,房地(土地+建物)+車位,新北市泰山區莊田路及信華三街交叉口,23.45,住,,,1110830,土地3建物1車位2,二層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.97,3,2,2,有,無,24620000,162764,坡道平面,55.72,3420000,,RPPNMLMLRHHGFBF97CB,華固一莊,A棟A6-02號
泰山區,房地(土地+建物)+車位,新北市泰山區信華二街,19.63,住,,,1110828,土地9建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.48,3,2,2,有,無,18970000,155222,坡道平面,28.73,2400000,,RPRNMLMLRHHGFBF18CB,新潤潤見築,C棟1號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,27.09,住,,,1110828,土地3建物1車位1,六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.12,3,2,2,有,無,23290000,182643,坡道平面,37.47,2350000,,RPPNMLMLRHHGFGF48CB,凱風久年,A-6F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,17.42,住,,,1110830,土地3建物1車位1,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.17,2,2,2,有,無,15310000,184668,坡道平面,37.47,1700000,,RPXNMLMLRHHGFGF66CB,凱風久年,E-12F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,17.92,住,,,1110830,土地3建物1車位1,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.33,2,2,2,有,無,15920000,184814,坡道平面,37.47,1900000,,RPOOMLMLRHHGFGF48CB,凱風久年,F-12F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,17.92,住,,,1110830,土地3建物1車位1,十五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.33,2,2,2,有,無,16190000,187714,坡道平面,37.47,1950000,,RPPOMLMLRHHGFGF58CB,凱風久年,F-15F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,18.12,住,,,1110830,土地3建物1車位1,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.12,2,2,2,有,無,16010000,183431,坡道平面,37.47,1950000,,RPQOMLMLRHHGFGF68CB,凱風久年,G-10F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,25.86,住,,,1110831,土地4建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.8,3,2,2,有,無,23120000,179456,坡道平面,39.34,2400000,,RPROMLMLRHHGFGF78CB,久年快晴,A-2F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,22.72,住,,,1110827,土地4建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.78,3,2,2,有,無,19580000,172319,坡道平面,39.34,2100000,,RPTOMLMLRHHGFGF98CB,久年快晴,B-9F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,22.72,住,,,1110828,土地4建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.78,3,2,2,有,無,19960000,174093,坡道平面,39.34,2300000,,RPUOMLMLRHHGFGF09CB,久年快晴,B-11F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,22.72,住,,,1110827,土地4建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.78,3,2,2,有,無,20050000,174980,坡道平面,39.34,2300000,,RPVOMLMLRHHGFGF56CB,久年快晴,B-12F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,22.79,住,,,1110827,土地4建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.05,3,2,2,有,無,19210000,172156,坡道平面,39.34,1700000,,RPWOMLMLRHHGFGF66CB,久年快晴,C-9F號
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,30.16,住,,,1110831,土地14建物1車位1,七層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.46,2,2,1,有,無,13200000,130319,坡道平面,24.75,1900000,,RPPNMLMLRHHGFEF28CB,森原樹．樹之泉,C棟11-7F號
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,64.53,住,,,1110828,土地14建物1車位1,十四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,210.29,4,2,2,有,無,29300000,147138,坡道平面,24.75,2000000,,RPQNMLMLRHHGFEF38CB,森原樹．樹之泉,C棟C7-14F號
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,27.16,住,,,1110828,土地2建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.46,2,2,1,有,無,11000000,126336,坡道平面,31.43,1900000,休閒會館之土地持分面積為5/1000000。,RPXNMLMLRHHGFEF09CB,森原樹·樹之岩,G棟G1-4F號
淡水區,房地(土地+建物),新北市淡水區新市一路一段,16.59,住,,,1110826,土地3建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,78.79,2,2,1,有,無,7330000,93032,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPPOMLMLRHHGFEF38CB,台北灣銀河,Ａ棟12號
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段,23.84,住,,,1110827,土地3建物1車位1,十一層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.61,3,2,2,有,無,11110000,86477,坡道平面,28.17,1300000,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPQOMLMLRHHGFEF48CB,台北灣銀河,F棟9號
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段,26.7,住,,,1110827,土地3建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.89,3,2,2,有,無,11700000,85649,坡道平面,25.88,1250000,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPROMLMLRHHGFEF58CB,台北灣銀河,A棟2號
新莊區,房地(土地+建物)+車位,新北市新莊區新知三路,12.19,商,,,1110826,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.43,3,2,1,有,無,13610000,142679,坡道平面,25.11,2150000,,RPOOMLNLRHHGFBF08CB,莫內花園,C棟棟C6-10F號
林口區,房地(土地+建物)+車位,新北市林口區興林路151巷和興林一街交叉口,32.88,商,,,1110829,土地3建物1車位2,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,222.54,4,1,2,有,無,26350000,130493,坡道平面,50.5,3900000,,RPRNMLOLRHHGFBF38CB,力璞學,C1棟5F號
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路二段238巷,28.38,住,,,1110830,土地16建物1車位2,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,232.08,4,1,3,有,無,23650000,125886,坡道平面,74.0,3750000,,RPPNMLOLRHHGFDF38CB,星野之森-沐石,A棟16號
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路二段238巷,11.15,住,,,1110830,土地2建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.36,1,1,1,有,無,9390000,121886,坡道平面,36.14,2050000,,RPRNMLOLRHHGFDF58CB,星野之森-沐松,B棟19號
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路二段238巷,12.42,住,,,1110829,土地16建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.2,1,1,1,有,無,10700000,127168,坡道平面,37.0,1900000,,RPTNMLOLRHHGFDF78CB,星野之森-沐石,A棟09號
汐止區,房地(土地+建物)+車位,新北市汐止區新臺五路二段238巷,21.36,住,,,1110829,土地13建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.65,3,1,2,有,無,15930000,118367,坡道平面,37.12,1900000,,RPPNMLPLRHHGFDF48CB,星野之森-沐月,B棟07號
新莊區,房地(土地+建物)+車位,新北市新莊區豐盛二街B3-5F,21.91,住,,,1110827,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.26,3,2,2,有,無,16600000,118509,坡道平面,24.75,2200000,,RPPNMLPLRHHGFBF28CB,豐盛,B3棟5F號
林口區,房地(土地+建物)+車位,新北市林口區忠孝一路,30.75,住,,,1110830,土地4建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.32,3,2,2,有,無,18350000,150605,坡道平面,24.75,2300000,,RPSNMLQLRHHGFBF68CB,愛家匯,-棟A8-12號
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段41巷,21.82,住,,,1110829,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.21,3,2,2,有,無,22880000,159683,坡道平面,32.33,2300000,,RPWNMLQLRHHGFBF09CB,遇見,A棟2-15樓號
泰山區,房地(土地+建物)+車位,新北市泰山區莊泰路與磚雅厝路路口,16.87,住,,,1110830,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.54,3,2,1,有,無,18640000,182146,坡道平面,19.93,2500000,,RPUPMLQLRHHGFBF09CB,閱讀台灣,B棟8號
泰山區,房地(土地+建物)+車位,新北市泰山區莊泰路與磚雅厝路路口,24.17,住,,,1110831,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.84,3,2,2,有,無,25650000,182413,坡道平面,19.93,2500000,,RPVPMLQLRHHGFBF56CB,閱讀台灣,A棟9號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區尖山腳段586地號尖山路與中正二路區間,19.6,住,,,1110828,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.96,2,2,2,有,無,11320000,110892,坡道平面,28.66,1750000,,RPTNMLQLRHHGFIF86CB,景自慢,B3棟13號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.04,住,,,1110830,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.67,3,2,2,有,無,25040000,197139,坡道平面,30.32,2300000,,RPQNMLQLRHHGFHF09CB,華固得月,A6-21F號
新莊區,房地(土地+建物)+車位,新北市新莊區思源路與中央東路交岔口,15.85,商,,,1110831,土地1建物1車位1,五層,32,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,169.58,3,2,2,有,無,26900000,176061,坡道平面,28.72,2100000,,RPPNMLQLRHHGFBF58EB,長虹PARK32,A棟A7-5F號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區尖山腳段586地號尖山路與中正二路區間,25.5,住,,,1110829,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.75,3,2,2,有,無,13850000,103339,坡道平面,28.66,1750000,,RPWNMLRLRHHGFIF27CB,景自慢,A4棟14號
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段,28.36,住,,,1110829,土地3建物1車位1,十四層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.82,3,2,2,有,無,13080000,88720,坡道平面,28.17,1400000,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPQNMLRLRHHGFEF88CB,台北灣銀河,F棟1號
淡水區,房地(土地+建物),新北市淡水區新市一路一段,16.26,住,,,1110829,土地3建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.43,2,2,1,有,無,7220000,93246,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPRNMLRLRHHGFEF98CB,台北灣銀河,A棟9號
淡水區,房地(土地+建物)+車位,新北市淡水區新市一路一段,16.59,住,,,1110831,土地3建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.67,2,2,1,有,無,8550000,92651,坡道平面,25.88,1250000,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPSNMLRLRHHGFEF09CB,台北灣銀河,A棟17號
三重區,房地(土地+建物)+車位,新北市三重區元富二街,27.18,住,,,1110830,土地1建物1車位1,十五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.95,3,2,2,有,無,26000000,151409,坡道平面,35.42,2300000,1.雨遮不計價。2.此戶交易係為民國109年建商與親友之議定購買費用，非屬預售屋銷售期之價格，並於預售屋銷售期完成簽約。親友、員工、共有人或其他特殊關係間之交易；,RPSNMLSLRHHGFGF76CB,元富信城鼎,A3-15F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,35.04,住,,,1110822,土地3建物1車位1,十八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.71,4,2,2,有,無,32470000,201160,坡道平面,37.47,2650000,,RPUNMLSLRHHGFGF96CB,凱風久年,B-18F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,17.42,住,,,1110823,土地3建物1車位1,十三層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.17,2,2,2,有,無,15580000,185617,坡道平面,37.47,1900000,,RPTOMLSLRHHGFGF96CB,凱風久年,E-13F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,18.27,住,,,1110821,土地3建物1車位1,二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.78,2,2,2,有,無,15640000,177079,坡道平面,37.47,1950000,,RPPPMLSLRHHGFGF66CB,凱風久年,G-2F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,18.12,住,,,1110821,土地3建物1車位1,五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.12,2,2,2,有,無,15760000,178865,坡道平面,37.47,2050000,,RPQPMLSLRHHGFGF76CB,凱風久年,G-5F號
泰山區,房地(土地+建物)+車位,新北市泰山區新北大道五段及幸福路交叉口,10.54,商,,,1110831,土地1建物1車位1,七層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.44,2,1,2,有,無,15860000,156507,坡道平面,27.84,2150000,,RPPNMLSLRHHGFBF58CB,新潤A5 II 大道鎏域,A棟1號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路382號,16.24,住,,,1110824,土地6建物1車位1,十六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.1,2,2,1,有,無,16630000,181281,坡道平面,24.5,2200000,,RPRNMLOJIIHGFBF37CB,全坤峰碩,B棟B2-16F號
