鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,18.06,住,,,1110702,土地1建物1車位1,二十二層,30,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,127.23,2,2,2,有,無,19360000,188164,坡道平面,34.97,2000000,,RPUNMLRJPHHGFAF48CB,大同莊園III,C棟C2-22F號
土城區,房地(土地+建物),新北市土城區莊園街11號旁,15.76,住,,,1110702,土地1建物1車位0,二十四層,30,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,80.58,2,2,1,有,無,15250000,189253,,0.0,0,,RPVNMLRJPHHGFAF58CB,大同莊園III,C棟C7-24F號
土城區,房地(土地+建物),新北市土城區莊園街11號旁,15.76,住,,,1110702,土地1建物1車位0,二十五層,30,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,80.58,2,2,1,有,無,15250000,189253,,0.0,0,,RPWNMLRJPHHGFAF68CB,大同莊園III,C棟C7-25F號
八里區,房地(土地+建物)+車位,新北市八里區商港八路及商港一路交叉口,32.17,住,,,1110704,土地2建物1車位1,五層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,183.26,4,2,2,有,無,15250000,93070,坡道平面,37.67,1700000,,RPQNMLRJPHHGFEF48CB,天朗,1棟A4-5F號
中和區,房地(土地+建物)+車位,新北市中和區圓通路141巷,28.2,住,,,1110704,土地1建物1車位2,十五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,227.96,3,2,2,有,無,34460000,161692,坡道平面,46.38,5100000,,RPUNMLSJPHHGFHF66CB,弘暉大禧,B1棟0號
中和區,房地(土地+建物)+車位,新北市中和區圓通路141巷,28.2,住,,,1110704,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,204.77,3,2,2,有,無,30150000,153101,坡道平面,23.19,2350000,,RPVNMLSJPHHGFHF76CB,弘暉大禧,B1棟0號
中和區,房地(土地+建物)+車位,新北市中和區員山路２６６巷旁,14.62,商,,,1110706,土地37建物1車位1,五層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,221.12,4,2,2,有,無,32400000,166420,坡道平面,38.45,2000000,雨遮面積登記不計價,RPXNMLSJPHHGFHF96CB,擎天峰和,A6-5F號
林口區,房地(土地+建物)+車位,新北市林口區中山路,13.14,商,,,1110709,土地1建物1車位1,十六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.43,2,2,111,有,無,16930000,129157,坡道平面,33.06,1900000,,RPPNMLTJPHHGFBF28CB,福樺富貴中山,C棟16號
新店區,房地(土地+建物)+車位,新北市新店區斯馨路日月街口,24.84,住,,,1110705,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.53,3,2,2,有,無,27300000,208704,坡道平面,30.42,2650000,,RPPNMLTJPHHGFCF38CB,鼎實唯我,A棟A2號
淡水區,房地(土地+建物)+車位,新北市淡水區八勢一街,16.47,住,,,1110710,土地2建物1車位1,十九層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.22,2,2,1,有,無,13010000,135658,坡道平面,32.9,1300000,,RPPNMLKKPHHGFEF77CB,岳泰峰碩,A棟7-19號
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,31.71,住,,,1110705,土地14建物1車位1,十三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.92,2,2,1,有,無,15320000,147746,坡道平面,24.75,1850000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPROMLLKPHHGFEF18CB,森原樹．樹之泉,C棟C8-13F號
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路2段5巷,13.67,住,,,1110704,土地16建物1車位1,六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.81,2,1,1,有,無,10140000,113007,坡道平面,31.47,1400000,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPWOMLLKPHHGFEF68CB,湯泉紅樹林,A棟A11-6F號
淡水區,房地(土地+建物),新北市淡水區中正東路2段5巷,13.37,住,,,1110702,土地16建物1車位0,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.5,2,1,1,有,無,8650000,114570,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPXOMLLKPHHGFEF78CB,湯泉紅樹林,B棟B5-14F號
淡水區,房地(土地+建物),新北市淡水區中正東路2段5巷,13.37,住,,,1110709,土地16建物1車位0,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.5,2,1,1,有,無,8610000,114040,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPOPMLLKPHHGFEF97CB,湯泉紅樹林,B棟B5-13F號
土城區,房地(土地+建物)+車位,新北市土城區學海街,17.11,住,,,1110701,土地3建物1車位1,十一層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,108.69,2,2,2,有,無,17220000,184360,坡道機械,20.71,1000000,,RPPNMLLKPHHGFAF47CB,芊樾,A5-11F號
土城區,房地(土地+建物)+車位,新北市土城區學海街,14.52,住,,,1110709,土地3建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,116.11,2,2,2,有,無,16230000,183925,坡道平面,41.46,2500000,,RPQNMLLKPHHGFAF57CB,芊樾,A1-12F號
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段,23.52,住,,,1110709,土地4建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,165.27,3,2,2,有,無,26200000,182659,坡道平面,33.33,2100000,雨遮計坪不計價,RPUNMLLKPHHGFAF97CB,統創曜,B棟B3-13F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,14.65,住,,,1110710,土地24建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.15,3,1,2,有,無,25900000,177644,坡道平面,25.3,2300000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPQOMLLKPHHGFAF67CB,新美齊?世代,D棟F1-13F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,14.65,住,,,1110703,土地24建物1車位1,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.15,3,1,2,有,無,26800000,182913,坡道平面,25.3,2500000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPROMLLKPHHGFAF77CB,新美齊?世代,D棟F1-22F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,12.87,住,,,1110703,土地24建物1車位1,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,141.7,3,1,2,有,無,22370000,174141,坡道平面,25.3,2100000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPSOMLLKPHHGFAF87CB,新美齊?世代,D棟F6-8F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,14.65,住,,,1110702,土地24建物1車位1,十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.15,3,1,2,有,無,25880000,177870,坡道平面,25.3,2250000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPTOMLLKPHHGFAF97CB,新美齊?世代,D棟F1-14F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,14.65,住,,,1110708,土地24建物1車位1,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.15,3,1,2,有,無,25850000,176891,坡道平面,25.3,2350000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPVOMLLKPHHGFAF18CB,新美齊?世代,D棟F1-12F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,17.24,住,,,1110708,土地24建物1車位1,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.18,4,1,2,有,無,30700000,182833,坡道平面,25.3,2200000,8F含）以下樓層為SRC建築9F-24F為RC建築,RPWOMLLKPHHGFAF28CB,新美齊?世代,A棟A1-16F號
泰山區,房地(土地+建物)+車位,新北市泰山區坡雅路信華三街口,12.55,住,,,1110703,土地4建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.59,2,2,1,有,無,13080000,159111,坡道平面,28.21,2200000,,RPPNMLLKPHHGFBF57CB,朗朗城心,A棟7-12F號
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,12.78,商,,,1110702,土地1建物1車位1,十六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.82,3,2,2,有,無,20900000,150643,坡道平面,28.69,2050000,,RPTNMLLKPHHGFBF97CB,九揚華都,B棟6號
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,5.5,商,,,1110703,土地1建物1車位1,十六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.16,1,1,1,有,無,10210000,157337,坡道平面,26.39,1750000,,RPUNMLLKPHHGFBF08CB,九揚華都,B棟7號
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,5.5,商,,,1110704,土地1建物1車位1,六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.47,1,1,1,有,無,10150000,154332,坡道平面,28.69,1850000,,RPVNMLLKPHHGFBF18CB,九揚華都,B棟7號
新莊區,房地(土地+建物)+車位,新北市新莊區中央路,13.38,商,,,1110707,土地3建物1車位1,十三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.36,3,2,2,有,無,20050000,181225,坡道平面,36.76,2000000,,RPOPMLLKPHHGFBF67CB,百邑富都匯,C1-13F號
新莊區,房地(土地+建物)+車位,新北市新莊區中央路,13.38,商,,,1110709,土地3建物1車位1,十九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.61,2,2,1,有,無,15800000,186865,坡道平面,36.76,2000000,,RPPPMLLKPHHGFBF77CB,百邑富都匯,C3-19F號
三重區,房地(土地+建物)+車位,新北市三重區仁義街,18.6,住,,,1110701,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.95,3,2,2,有,無,21800000,181936,坡道平面,39.67,2100000,,RPUNMLLKPHHGFGF58CB,元利樂樺,A6-5F號
三重區,房地(土地+建物)+車位,新北市三重區仁義街,18.6,住,,,1110702,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.95,3,2,2,有,無,22330000,184983,坡道平面,39.67,2300000,,RPVNMLLKPHHGFGF68CB,元利樂樺,A6-8F號
三重區,房地(土地+建物)+車位,新北市三重區仁義街,20.59,住,,,1110705,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.5,3,2,2,有,無,27180000,206376,坡道平面,39.67,2450000,,RPWNMLLKPHHGFGF78CB,元利樂樺,A1-12F號
中和區,房地(土地+建物)+車位,新北市中和區員山路２６６巷旁,10.73,商,,,1110710,土地37建物1車位1,十二層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,171.51,3,2,2,有,無,24920000,174132,坡道平面,38.45,1750000,雨遮面積登記不計價,RPPNMLLKPHHGFHF18CB,擎天峰和,A7-12F號
中和區,房地(土地+建物)+車位,新北市中和區員山路２６６巷旁,10.72,商,,,1110702,土地37建物1車位1,十四層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,171.42,3,2,2,有,無,24880000,175829,坡道平面,38.45,1500000,雨遮面積登記不計價,RPRNMLLKPHHGFHF38CB,擎天峰和,A8-14F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,52.58,住,,,1110710,土地1建物1車位2,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,269.54,3,2,3,有,無,49560000,214265,坡道平面,60.64,4800000,,RPSNMLLKPHHGFHF48CB,華固得月,A2-10F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.33,住,,,1110710,土地1建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.8,3,2,2,有,無,24200000,188015,坡道平面,30.32,2300000,,RPTNMLLKPHHGFHF58CB,華固得月,A3-05F號
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區光榮路A棟3樓,29.34,住,,,1110704,土地3建物1車位1,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.21,3,2,2,有,無,22320000,157004,坡道平面,33.06,2200000,,RPPNMLLKPHHGFGF18DB,維也納公寓,A棟3號
蘆洲區,房地(土地+建物),新北市蘆洲區光榮路G棟5樓,17.3,住,,,1110704,土地3建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.51,2,2,1,有,無,11490000,152165,,0.0,0,,RPQNMLLKPHHGFGF28DB,維也納公寓,G棟5號
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區光榮路H棟4樓,24.87,住,,,1110704,土地3建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.64,3,2,2,有,無,18130000,148554,坡道平面,33.06,2000000,,RPRNMLLKPHHGFGF38DB,維也納公寓,H棟4號
新店區,房地(土地+建物)+車位,新北市新店區央北二路,22.55,住,,,1110707,土地2建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.86,3,2,2,有,無,29380000,205977,坡道平面,26.36,2500000,,RPPNMLMKPHHGFCF77CB,央泱長虹,B5棟棟14樓號
新店區,房地(土地+建物)+車位,新北市新店區斯馨路一段/十四張路交叉口,35.68,住,,,1110701,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,195.81,4,2,2,有,無,35250000,199601,坡道平面,30.48,2250000,,RPRNMLMKPHHGFCF97CB,?翔,B棟11號
新店區,房地(土地+建物)+車位,新北市新店區斯馨路一段/十四張路交叉口,35.71,住,,,1110703,土地1建物1車位1,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,195.94,4,2,2,有,無,34700000,194609,坡道平面,30.48,2500000,,RPSNMLMKPHHGFCF08CB,?翔,A棟09號
新莊區,房地(土地+建物)+車位,新北市新莊區富貴路與昌仁路交界口,12.25,商,,,1110701,土地6建物1車位1,五層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.76,2,2,2,有,無,20570000,195146,坡道平面,29.06,2480000,,RPPNMLMKPHHGFBF67CB,亞昕森中央,A9棟5號
新莊區,房地(土地+建物)+車位,新北市新莊區富貴路與昌仁路交界口,12.25,商,,,1110707,土地6建物1車位1,五層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.76,2,2,2,有,無,20620000,195685,坡道平面,29.06,2480000,,RPQNMLMKPHHGFBF77CB,亞昕森中央,A8棟5號
新莊區,房地(土地+建物)+車位,新北市新莊區富貴路與昌仁路交界口,12.25,商,,,1110707,土地6建物1車位1,五層,23,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.13,2,2,2,有,無,20580000,197383,坡道平面,27.91,2180000,,RPRNMLMKPHHGFBF87CB,亞昕森中央,A10棟5號
新莊區,房地(土地+建物)+車位,新北市新莊區福美街172巷,28.37,住,,,1110706,土地2建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.05,3,2,2,有,無,28550000,211098,坡道平面,34.7,2300000,,RPQNMLNKPHHGFBF87CB,國美珩月,A5-9F號
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段及坡雅路口,22.2,住,,,1110708,土地5建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.84,3,2,2,有,無,19100000,142515,坡道平面,16.8,1850000,,RPRNMLNKPHHGFBF97CB,新莊科達花園,A棟A5-02F號
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段及坡雅路口,20.82,住,,,1110703,土地5建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,135.92,3,2,2,有,無,19640000,148925,坡道平面,16.8,1900000,,RPSNMLNKPHHGFBF08CB,新莊科達花園,C棟C2-09F號
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段及坡雅路口,14.06,住,,,1110708,土地5建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.43,2,2,1,有,無,13550000,156670,坡道平面,29.07,1900000,,RPTNMLNKPHHGFBF18CB,新莊科達花園,A棟A3-02F號
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段及坡雅路口,14.06,住,,,1110708,土地5建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.16,2,2,1,有,無,13150000,152636,坡道平面,16.8,1800000,,RPUNMLNKPHHGFBF28CB,新莊科達花園,B棟B3-02F號
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段及坡雅路口,20.82,住,,,1110705,土地5建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,149.74,3,2,2,有,無,19800000,146911,坡道平面,30.62,2300000,,RPVNMLNKPHHGFBF38CB,新莊科達花園,C棟C2-03F號
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段及坡雅路口,14.71,住,,,1110708,土地5建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.78,2,2,1,有,無,14200000,152397,坡道平面,29.07,1900000,,RPWNMLNKPHHGFBF48CB,新莊科達花園,A棟A1-06F號
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段及坡雅路口,14.71,住,,,1110702,土地5建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.78,2,2,1,有,無,14360000,154380,坡道平面,29.07,1900000,,RPXNMLNKPHHGFBF58CB,新莊科達花園,A棟A1-14F號
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段及坡雅路口,14.71,住,,,1110702,土地5建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.78,2,2,1,有,無,14300000,153636,坡道平面,29.07,1900000,,RPOOMLNKPHHGFBF77CB,新莊科達花園,B棟B1-13F號
泰山區,房地(土地+建物)+車位,新北市泰山區坡雅路信華三街口,11.83,住,,,1110703,土地4建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.37,2,2,1,有,無,12800000,159607,坡道平面,28.21,2400000,,RPROMLNKPHHGFBF08CB,朗朗城心,A棟5-9F號
