鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
土城區,房地(土地+建物),新北市土城區莊園街11號旁,15.76,住,,,1110604,土地1建物1車位0,八層,30,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,80.58,2,2,1,有,無,14420000,178953,,0.0,0,,RPTNMLSJOHHGFAF38CB,大同莊園III,C棟C8-08F號
中和區,房地(土地+建物)+車位,新北市中和區景平路,7.16,商,,,1110604,土地2建物1車位1,五層,10,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,,69.43,2,1,1,有,無,12000000,182102,其他,11.77,1500000,,RPRNMLSJOHHGFHF88CB,昌田捷境,D棟5號
新店區,房地(土地+建物)+車位,新北市新店區央北二路,27.35,住,,,1110603,土地3建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.77,3,2,2,有,無,26780000,212880,坡道平面,40.48,2450000,,RPQNMLSJOHHGFCF28CB,宏盛心中央,A棟A7-7F號
新店區,房地(土地+建物)+車位,新北市新店區央北二路,27.35,住,,,1110604,土地3建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.77,3,2,2,有,無,27030000,214629,坡道平面,40.48,2500000,,RPSNMLSJOHHGFCF48CB,宏盛心中央,B棟B7-7F號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,16.25,住,,,1110607,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.69,2,2,1,有,無,8350000,98152,坡道平面,35.9,1500000,,RPTNMLTJOHHGFIF66CB,森聯life-森朗社區,A07棟05號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,26.83,住,,,1110605,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.37,3,2,2,有,無,13600000,104831,坡道平面,35.9,1600000,,RPWNMLTJOHHGFIF96CB,森聯life-森朗社區,B01棟07號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,26.83,住,,,1110605,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.37,3,2,2,有,無,12250000,92164,坡道平面,35.9,1700000,,RPXNMLTJOHHGFIF07CB,森聯life-森朗社區,B01棟03號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,26.83,住,,,1110607,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.37,3,2,2,有,無,13960000,106666,坡道平面,35.9,1750000,,RPOOMLTJOHHGFIF88CB,森聯life-森朗社區,B01棟11號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,16.25,住,,,1110608,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.69,2,2,1,有,無,8800000,103167,坡道平面,35.9,1600000,,RPPOMLTJOHHGFIF98CB,森聯life-森朗社區,A08棟07號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,22.4,住,,,1110609,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.39,2,2,2,有,無,11730000,106149,坡道平面,35.9,1700000,,RPQOMLTJOHHGFIF09CB,森聯life-森朗社區,A09棟10號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,16.25,住,,,1110604,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.69,2,2,1,有,無,8630000,102164,坡道平面,35.9,1500000,,RPROMLTJOHHGFIF56CB,森聯life-森朗社區,A03棟06號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,22.65,住,,,1110604,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.94,2,2,2,有,無,11210000,100063,坡道平面,35.9,1700000,,RPSOMLTJOHHGFIF66CB,森聯life-森朗社區,A06棟04號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,21.17,住,,,1110605,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.75,2,2,1,有,無,11250000,106219,坡道平面,35.9,1600000,,RPTOMLTJOHHGFIF76CB,森聯life-森朗社區,B02棟08號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,34.96,住,,,1110604,土地1建物1車位2,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,218.38,3,2,2,有,無,18530000,103220,坡道平面,71.8,3400000,,RPUOMLTJOHHGFIF86CB,森聯life-森朗社區,A05棟11號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,20.43,住,,,1110604,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.69,2,2,1,有,無,11100000,107074,坡道平面,35.9,1700000,,RPVOMLTJOHHGFIF96CB,森聯life-森朗社區,B05棟08號
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路,12.7,商,,,1110602,土地18建物1車位1,十層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,193.49,4,2,2,有,無,32300000,183711,坡道平面,30.19,2300000,,RPTNMLTJOHHGFAF48CB,帝國花園廣場,C02棟10號
土城區,房地(土地+建物),新北市土城區中央路一段318巷12號旁,16.18,住,,,1110605,土地4建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.42,2,2,1,有,無,13400000,149855,,0.0,0,,RPQOMLTJOHHGFAF28CB,?暘城中央,A-13F號
五股區,房地(土地+建物)+車位,新北市五股區成洲七路,11.99,住,,,1110601,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,86.41,1,1,1,有,無,10380000,122493,坡道平面,22.08,2500000,交易總價含下列非屬預售屋價格之費用:家電費:0元,RPQNMLTJOHHGFBF28CB,伴月灣,A棟A16-09F號
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,31.71,住,,,1110607,土地14建物1車位1,五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.92,2,2,1,有,無,14950000,143139,坡道平面,24.75,1900000,,RPSNMLTJOHHGFEF78CB,森原樹．樹之泉,C棟C8-5F號
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,49.44,住,,,1110601,土地14建物1車位1,十六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.91,3,2,2,有,無,20800000,134356,坡道平面,24.75,1700000,,RPVNMLTJOHHGFEF09CB,森原樹．樹之泉,C棟C1-16F號
淡水區,房地(土地+建物),新北市淡水區竹林路,14.04,住,,,1110601,土地2建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,37.24,0,1,1,有,無,4930000,132385,,0.0,0,休閒會館之土地持分面積為2/1000000。親友、員工、共有人或其他特殊關係間之交易；,RPXNMLTJOHHGFEF66CB,森原樹·樹之岩,E棟E2-3F號
淡水區,房地(土地+建物),新北市淡水區竹林路,14.04,住,,,1110603,土地2建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,37.24,0,1,1,有,無,5070000,136144,,0.0,0,休閒會館之土地持分面積為2/1000000。,RPOOMLTJOHHGFEF48CB,森原樹·樹之岩,G棟G2-4F號
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,49.44,住,,,1110601,土地14建物1車位1,十三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.91,3,2,2,有,無,21050000,134707,坡道平面,24.75,1900000,,RPROMLTJOHHGFEF78CB,森原樹．樹之泉,C棟C5-13F號
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,14.04,住,,,1110606,土地2建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,68.67,0,1,1,有,無,6500000,134264,坡道平面,31.43,1500000,休閒會館之土地持分面積為2/1000000。親友、員工、共有人或其他特殊關係間之交易；,RPTOMLTJOHHGFEF98CB,森原樹·樹之岩,F棟F2-7F號
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,96.14,住,,,1110602,土地14建物1車位2,十六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,325.97,4,2,3,有,無,42680000,142077,坡道平面,49.5,3400000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPUOMLTJOHHGFEF09CB,森原樹．樹之泉,C棟C8-16F號
淡水區,房地(土地+建物),新北市淡水區竹林路,14.04,住,,,1110604,土地2建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,37.24,0,1,1,有,無,5130000,137755,,0.0,0,休閒會館之土地持分面積為2/1000000。,RPVOMLTJOHHGFEF56CB,森原樹·樹之岩,G棟G2-7F號
三重區,房地(土地+建物)+車位,新北市三重區光復路二段87巷,22.33,住,,,1110607,土地9建物1車位1,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.32,3,2,2,有,無,20680000,157683,坡道平面,35.22,1900000,,RPRNMLTJOHHGFGF88CB,漢皇鼎真,D棟0號
三重區,房地(土地+建物)+車位,新北市三重區元富二街,27.18,住,,,1110603,土地1建物1車位1,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.95,3,2,2,有,無,30870000,181882,坡道平面,35.42,2400000,雨遮不計價。,RPSNMLTJOHHGFGF98CB,元富信城鼎,A3-18F號
三重區,房地(土地+建物)+車位,新北市三重區仁義街,20.59,住,,,1110609,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.5,3,2,2,有,無,26880000,204289,坡道平面,39.67,2400000,,RPTNMLTJOHHGFGF09CB,元利樂樺,A1-10F號
三重區,房地(土地+建物)+車位,新北市三重區仁義街,18.51,住,,,1110602,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.39,3,2,2,有,無,22500000,189380,坡道平面,39.67,2100000,,RPVNMLTJOHHGFGF66CB,元利樂樺,A7-4F號
三重區,房地(土地+建物)+車位,新北市三重區仁義街,20.59,住,,,1110601,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.5,3,2,2,有,無,25790000,197697,坡道平面,39.67,2100000,,RPQOMLTJOHHGFGF88CB,元利樂樺,A1-4F號
泰山區,房地(土地+建物)+車位,新北市泰山區莊泰路,19.17,住,,,1110603,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.71,3,2,2,有,無,17300000,151380,坡道平面,31.64,2000000,總價含家電,RPQOMLKKOHHGFBF57CB,文華?,A03-07F號
泰山區,房地(土地+建物)+車位,新北市泰山區莊泰路,11.92,住,,,1110610,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.48,2,2,1,有,無,12000000,157543,坡道平面,31.64,2100000,總價含家電,RPROMLKKOHHGFBF67CB,文華?,A03+-07F號
五股區,房地(土地+建物)+車位,新北市五股區新五路,18.62,住,,,1110601,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.64,2,2,1,有,無,9870000,116825,坡道平面,36.13,2100000,,RPSOMLKKOHHGFBF77CB,大道風尚,B2棟11樓號
五股區,房地(土地+建物)+車位,新北市五股區新五路,22.82,住,,,1110601,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.77,2,2,1,有,無,11830000,118569,坡道平面,36.13,2150000,,RPTOMLKKOHHGFBF87CB,大道風尚,A3棟7樓號
泰山區,房地(土地+建物)+車位,新北市泰山區坡雅路信華三街口,11.83,住,,,1110608,土地4建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.11,2,2,1,有,無,12600000,158840,坡道平面,25.95,2250000,,RPWOMLKKOHHGFBF18CB,朗朗城心,A棟5-12F號
泰山區,房地(土地+建物)+車位,新北市泰山區坡雅路信華三街口,9.32,住,,,1110603,土地4建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,79.49,2,2,1,有,無,10200000,156006,坡道平面,28.21,2200000,,RPXOMLKKOHHGFBF28CB,朗朗城心,A棟6-3F號
林口區,房地(土地+建物),新北市林口區文化北路一段299巷,22.33,住,,,1110602,土地1建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,53.38,0,0,0,無,無,6680000,125141,,0.0,0,,RPPPMLKKOHHGFBF57CB,時尚ONE,A棟3號
,車位,新北市中和區建八路,0.0,,,,1110608,土地0建物1車位2,地下二層,17,廠辦,停車空間,鋼筋混凝土造,,50.0,0,0,0,無,無,4400000,,坡道平面,50.0,4400000,,RPPNMLKKOHHGFHF97CB,台灣科技公園,A棟1號
土城區,房地(土地+建物),新北市土城區中央路一段318巷12號旁,12.49,住,,,1110606,土地4建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,69.07,2,2,1,有,無,10980000,158969,,0.0,0,,RPQNMLLKOHHGFAF47CB,?暘城中央,C-12F號
土城區,房地(土地+建物),新北市土城區中央路一段318巷12號旁,15.98,住,,,1110606,土地4建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,88.31,2,2,1,有,無,12600000,142679,,0.0,0,,RPRNMLLKOHHGFAF57CB,?暘城中央,E-11F號
淡水區,房地(土地+建物),新北市淡水區沙崙路二段、新市六路一段交叉口,9.88,商,,,1110607,土地1建物1車位0,三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.67,2,2,1,有,無,6490000,80451,,0.0,0,,RPPNMLLKOHHGFEF77CB,名軒海樂地,I棟7-3號
三重區,房地(土地+建物)+車位,新北市三重區福德北路90號12樓,17.83,住,,,1110606,土地2建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.21,3,2,2,有,無,29600000,183700,坡道平面,41.32,2800000,1.雨遮不計價。2.土地已由8筆整合成2筆。,RPPNMLMKOHHGFGF08CB,寶石心富町,A3戶棟12F號
三重區,房地(土地+建物)+車位,新北市三重區同安街B8-14F,27.69,住,,,1110604,土地1建物1車位2,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,263.09,3,3,3,有,無,36320000,151222,坡道平面,57.3,5200000,建物坐落:新北市三重區大安段563地號等64筆土地,RPQNMLMKOHHGFGF18CB,有逸市,B8棟14號
林口區,房地(土地+建物)+車位,新北市林口區文化北路二段550巷30弄,27.96,住,,,1110602,土地5建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.39,2,2,2,有,無,11270000,110755,坡道平面,28.24,1950000,,RPTNMLMKOHHGFBF97CB,松柏硯,A棟6號
林口區,房地(土地+建物)+車位,新北市林口區文化北路二段550巷30弄,27.96,住,,,1110609,土地5建物1車位1,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.39,2,2,2,有,無,11220000,110160,坡道平面,28.24,1950000,,RPWNMLMKOHHGFBF28CB,松柏硯,A棟2號
