鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段,8.88,商,,,1110814,土地2建物1車位1,十二層,24,辦公商業大樓,商業用,鋼筋混凝土造,,138.93,0,0,0,無,無,15490000,116611,坡道平面,25.39,2250000,,RPROMLPKQHHGFBF38CB,新潤Double,A棟3-12F號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段,9.55,商,,,1110814,土地2建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.26,4,2,2,有,無,19450000,138310,坡道平面,23.54,2200000,,RPSOMLPKQHHGFBF48CB,新潤Double,B棟3-17F號
新莊區,房地(土地+建物)+車位,新北市新莊區中央路,13.38,商,,,1110813,土地3建物1車位1,十七層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.61,2,2,1,有,無,16100000,190928,坡道平面,36.76,2000000,,RPWOMLPKQHHGFBF88CB,百邑富都匯,B2-17F號
新莊區,房地(土地+建物)+車位,新北市新莊區中央路,13.38,商,,,1110815,土地3建物1車位1,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.41,3,2,2,有,無,20030000,180933,坡道平面,36.76,2000000,,RPXOMLPKQHHGFBF98CB,百邑富都匯,B5-8F號
新莊區,房地(土地+建物)+車位,新北市新莊區新知三路,29.23,商,,,1110813,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,217.94,1,1,0,有,無,25400000,117819,坡道平面,23.15,2450000,,RPRPMLPKQHHGFBF48CB,莫內花園,B棟B1-4F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街,9.1,住,,,1110811,土地4建物1車位1,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.61,2,1,1,有,無,13600000,168404,坡道平面,18.4,2450000,,RPUNMLPKQHHGFAF48CB,金城舞 世界花園,F07棟16號
新店區,房地(土地+建物),新北市新店區斯馨路日月街口,16.88,住,,,1110815,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,81.08,2,2,2,有,無,17680000,218056,,0.0,0,,RPPNMLRKQHHGFCF38CB,鼎實唯我,A棟A5號
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段,23.79,住,,,1110811,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.12,3,2,2,有,無,14460000,101152,坡道平面,26.49,1550000,,RPQNMLRKQHHGFEF68CB,富麗欣,A棟1號
新莊區,房地(土地+建物)+車位,新北市新莊區新知三路,19.32,商,,,1110813,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,161.33,0,0,0,無,無,19700000,125532,坡道平面,25.11,2600000,,RPOOMLSKQHHGFBF38CB,莫內花園,B棟B2-04F號
新莊區,房地(土地+建物)+車位,新北市新莊區福美街172巷,28.37,住,,,1110812,土地2建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.95,3,2,2,有,無,29750000,217706,坡道平面,34.7,2700000,,RPPRMLTKQHHGFBF88CB,國美珩月,A1-15F號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段與信義路交叉口,7.87,住,,,1110812,土地4建物1車位1,三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.92,2,2,1,有,無,10800000,153016,坡道平面,31.39,2150000,,RPPSMLTKQHHGFBF98CB,潤鴻日麗,A棟5-3F號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段與信義路交叉口,12.27,住,,,1110811,土地4建物1車位1,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.4,2,2,2,有,無,13810000,136462,坡道平面,31.39,1800000,,RPOTMLTKQHHGFBF98CB,潤鴻日麗,B棟2-8F號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段與信義路交叉口,7.87,住,,,1110813,土地4建物1車位1,十二層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.92,2,2,1,有,無,10850000,160092,坡道平面,31.39,1800000,,RPQTMLTKQHHGFBF56CB,潤鴻日麗,A棟5-12F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,30.38,住,,,1110813,土地1建物1車位1,十層,33,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,190.4,4,2,2,有,無,29480000,176800,坡道平面,34.97,2000000,,RPTNMLTKQHHGFAF78CB,大同莊園III,A棟A3-10F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,19.05,住,,,1110811,土地1建物1車位1,十層,33,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,132.08,3,2,2,有,無,19680000,183606,坡道平面,34.97,1850000,,RPUNMLTKQHHGFAF88CB,大同莊園III,A棟A5-10F號
土城區,房地(土地+建物),新北市土城區莊園街11號旁,15.76,住,,,1110811,土地1建物1車位0,十三層,32,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,80.58,2,2,1,有,無,14290000,177339,,0.0,0,,RPVNMLTKQHHGFAF98CB,大同莊園III,B棟B8-13F號
土城區,房地(土地+建物)+車位,新北市土城區學士路,13.95,住,,,1110813,土地9建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.27,3,2,1,有,無,17590000,186459,坡道平面,24.0,2250000,,RPXNMLTKQHHGFAF56CB,新潤青樺,B棟B6-4F號
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段,18.82,住,,,1110812,土地7建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.46,3,2,2,有,無,18710000,160272,坡道平面,30.64,1750000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPTOMLTKQHHGFAF88CB,立信御景,A棟6號
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段,18.82,住,,,1110812,土地7建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.59,3,2,2,有,無,19010000,157910,坡道平面,31.77,2300000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPUOMLTKQHHGFAF98CB,立信御景,A棟7號
板橋區,房地(土地+建物)+車位,新北市板橋區環河西路四段,18.82,住,,,1110812,土地7建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.46,3,2,2,有,無,19020000,159422,坡道平面,30.64,2150000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPVOMLTKQHHGFAF09CB,立信御景,A棟7號
板橋區,房地(土地+建物)+車位,新北市板橋區縣民大道與南雅南路口,18.93,住,,,1110812,土地35建物1車位1,四層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,189.72,3,2,2,有,無,26380000,159928,坡道平面,38.84,2250000,,RPWOMLTKQHHGFAF56CB,萬禧園,A8-4F號
八里區,房地(土地+建物)+車位,新北市八里區龍形三街,14.07,住,,,1110811,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.1,2,1,1,有,無,7930000,86620,坡道平面,24.64,2000000,,RPSOMLTKQHHGFEF56CB,勤樸天闊,B棟9號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,9.88,商,,,1110813,土地1建物1車位1,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.58,2,2,1,有,無,7860000,82630,坡道平面,34.98,1200000,,RPRNMLKLQHHGFEF18CB,名軒海樂地,G棟8-16號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,9.88,商,,,1110813,土地1建物1車位1,十一層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.65,2,2,1,有,無,8080000,85286,坡道平面,34.98,1200000,,RPTNMLKLQHHGFEF38CB,名軒海樂地,I棟7-11號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,17.12,商,,,1110819,土地1建物1車位1,六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,174.29,3,2,2,有,無,13280000,85995,坡道平面,34.98,1300000,,RPPNMLLLQHHGFEF08CB,名軒海樂地,B棟6-6號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,12.83,商,,,1110813,土地1建物1車位1,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.31,2,2,2,有,無,9330000,77926,坡道平面,34.98,1200000,,RPQNMLLLQHHGFEF18CB,名軒海樂地,E棟5-9號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,12.78,商,,,1110815,土地1建物1車位1,七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.99,2,2,2,有,無,9640000,80185,坡道平面,34.98,1300000,,RPRNMLLLQHHGFEF28CB,名軒海樂地,F棟3-7號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,12.83,商,,,1110813,土地1建物1車位1,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.5,2,2,2,有,無,9280000,77306,坡道平面,34.98,1200000,,RPSNMLLLQHHGFEF38CB,名軒海樂地,F棟5-10號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,12.78,商,,,1110812,土地1建物1車位1,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.99,2,2,2,有,無,10590000,88357,坡道平面,34.98,1400000,,RPTNMLLLQHHGFEF48CB,名軒海樂地,F棟3-16號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,17.19,商,,,1110816,土地1建物1車位1,七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.82,3,2,2,有,無,12100000,77393,坡道平面,34.98,1200000,,RPUNMLLLQHHGFEF58CB,名軒海樂地,H棟5-7號
淡水區,房地(土地+建物),新北市淡水區沙崙路二段、新市六路一段交叉口,9.88,商,,,1110817,土地1建物1車位0,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.92,2,2,1,有,無,7060000,87247,,0.0,0,,RPWNMLLLQHHGFEF78CB,名軒海樂地,H棟8-15號
淡水區,房地(土地+建物),新北市淡水區沙崙路二段、新市六路一段交叉口,9.88,商,,,1110817,土地1建物1車位0,十二層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.67,2,2,1,有,無,7040000,87269,,0.0,0,,RPXNMLLLQHHGFEF88CB,名軒海樂地,I棟8-12號
淡水區,房地(土地+建物),新北市淡水區沙崙路二段、新市六路一段交叉口,9.93,商,,,1110819,土地1建物1車位0,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,81.35,2,2,1,有,無,6850000,84204,,0.0,0,,RPOOMLLLQHHGFEF08CB,名軒海樂地,H棟2-11號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,9.88,商,,,1110819,土地1建物1車位1,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.69,2,2,1,有,無,7870000,82642,坡道平面,34.98,1200000,,RPPOMLLLQHHGFEF18CB,名軒海樂地,G棟7-16號
土城區,房地(土地+建物)+車位,新北市土城區延和路39巷,24.95,住,,,1110813,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.13,3,2,2,有,無,21710000,146724,坡道平面,36.5,2250000,,RPTNMLLLQHHGFAF08CB,安和琉域,D2-8F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,14.89,住,,,1110815,土地24建物1車位1,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,159.87,3,1,2,有,無,25280000,172252,坡道平面,25.3,2100000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPTNMLMLQHHGFAF18CB,新美齊?世代,D棟E1-8F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,14.0,住,,,1110820,土地24建物1車位1,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.81,3,1,2,有,無,25500000,183385,坡道平面,25.3,2300000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPUNMLMLQHHGFAF28CB,新美齊?世代,D棟F5-23F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,13.68,住,,,1110819,土地24建物1車位1,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.27,3,1,2,有,無,24880000,183351,坡道平面,25.3,2150000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPWNMLMLQHHGFAF48CB,新美齊?世代,A棟A3-18F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,12.3,住,,,1110819,土地24建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.72,3,1,2,有,無,23500000,188925,坡道平面,25.3,2450000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPXNMLMLQHHGFAF58CB,新美齊?世代,C棟D8-21F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,14.0,住,,,1110813,土地24建物1車位1,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.81,3,1,2,有,無,24480000,175717,坡道平面,25.3,2250000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPOOMLMLQHHGFAF77CB,新美齊?世代,D棟F5-9F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,14.89,住,,,1110818,土地24建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,159.87,3,1,2,有,無,24770000,166233,坡道平面,25.3,2400000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPROMLMLQHHGFAF08CB,新美齊?世代,D棟E1-4F號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,16.08,住,,,1110811,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.38,2,2,2,有,無,14230000,145642,坡道平面,26.78,2200000,,RPOPMLMLQHHGFBF97CB,立軒天翠,A棟6號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,16.08,住,,,1110811,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.38,2,2,2,有,無,13850000,141041,坡道平面,26.78,2200000,,RPPPMLMLQHHGFBF08CB,立軒天翠,A棟6號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,22.38,住,,,1110820,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.78,3,2,2,有,無,19480000,147652,坡道平面,26.78,2500000,,RPPSMLMLQHHGFBF38CB,立軒天翠,A棟1號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,22.49,住,,,1110811,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.33,3,2,2,有,無,19290000,146170,坡道平面,26.78,2400000,,RPUSMLMLQHHGFBF88CB,立軒天翠,A棟3號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,22.49,住,,,1110818,土地1建物1車位2,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.11,3,2,2,有,無,21990000,147036,坡道平面,53.56,5000000,,RPWSMLMLQHHGFBF09CB,立軒天翠,A棟3號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,16.09,住,,,1110815,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.49,2,2,2,有,無,14550000,148108,坡道平面,26.78,2300000,,RPOTMLMLQHHGFBF38CB,立軒天翠,A棟5號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,16.09,住,,,1110813,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.49,2,2,2,有,無,14400000,146899,坡道平面,26.78,2250000,,RPPTMLMLQHHGFBF48CB,立軒天翠,A棟5號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,16.09,住,,,1110813,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.49,2,2,2,有,無,14400000,146294,坡道平面,26.78,2300000,,RPQTMLMLQHHGFBF58CB,立軒天翠,A棟5號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,16.08,住,,,1110816,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.38,2,2,2,有,無,14300000,145278,坡道平面,26.78,2300000,,RPRTMLMLQHHGFBF68CB,立軒天翠,A棟6號
林口區,房地(土地+建物)+車位,新北市林口區仁愛二路,22.49,住,,,1110819,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.33,3,2,2,有,無,19040000,144007,坡道平面,26.78,2400000,,RPUTMLMLQHHGFBF98CB,立軒天翠,A棟3號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路382號,29.34,住,,,1110813,土地6建物1車位1,十七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.24,3,2,2,有,無,25770000,163281,坡道平面,24.5,2300000,,RPSUMLMLQHHGFBF88CB,全坤峰碩,A棟A3-17F號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路382號,16.61,住,,,1110813,土地6建物1車位1,十七層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.08,2,2,2,有,無,15910000,166830,坡道平面,24.5,2300000,,RPTUMLMLQHHGFBF98CB,全坤峰碩,A棟A5-17F號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路382號,25.7,住,,,1110816,土地6建物1車位1,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.32,3,2,2,有,無,23600000,168495,坡道平面,24.5,2400000,,RPUUMLMLQHHGFBF09CB,全坤峰碩,B棟B1-8F號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路382號,16.24,住,,,1110820,土地6建物1車位1,三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.1,2,2,1,有,無,15870000,170477,坡道平面,24.5,2300000,,RPVUMLMLQHHGFBF56CB,全坤峰碩,B棟B2-3F號
新莊區,房地(土地+建物)+車位,新北市新莊區中央路,13.38,商,,,1110818,土地3建物1車位1,十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.12,3,2,2,有,無,20100000,179354,坡道平面,36.76,2100000,,RPWUMLMLQHHGFBF66CB,百邑富都匯,C5-10F號
新莊區,房地(土地+建物)+車位,新北市新莊區建國一路,68.79,工,,,1110818,土地1建物1車位3,十二層,12,廠辦,工商用,鋼筋混凝土造,,405.09,0,0,0,無,無,45880000,120110,坡道平面,74.31,6150000,,RPXUMLMLQHHGFBF76CB,華固國家置地,A棟A3-12號
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,35.68,住,,,1110811,土地2建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.07,2,2,1,有,無,13780000,126585,坡道平面,31.43,1800000,休閒會館之土地持分面積為6/1000000。,RPXNMLMLQHHGFEF98CB,森原樹·樹之岩,G棟G5-4F號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,27.81,住,,,1110813,土地3建物1車位1,四層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,184.87,3,2,2,有,無,14950000,93599,坡道平面,45.98,1950000,,RPROMLMLQHHGFEF48CB,好風光II,A棟6號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,27.74,住,,,1110816,土地1建物1車位1,二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.57,3,2,2,有,無,23200000,189569,坡道平面,30.32,2300000,露台約5.50坪,RPRNMLMLQHHGFHF68CB,華固得月,A3-02F號
中和區,房地(土地+建物)+車位,新北市中和區新生街,13.41,住,,,1110815,土地3建物1車位1,六層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,113.16,3,2,2,有,無,20000000,191766,坡道平面,20.86,2300000,,RPPNMLNLQHHGFHF58CB,欽禾,B棟06號
中和區,房地(土地+建物),新北市中和區新生街,11.63,住,,,1110813,土地3建物1車位0,七層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,79.99,2,2,2,有,無,15880000,198525,,0.0,0,,RPQNMLNLQHHGFHF68CB,欽禾,B棟03號
新店區,房地(土地+建物),新北市新店區溪園路,19.57,住,,,1110812,土地11建物1車位0,六層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,119.1,3,2,2,有,無,21960000,184383,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPPNMLNLQHHGFCF08CB,湯泉美景,A棟1號
新店區,房地(土地+建物),新北市新店區溪園路,15.75,住,,,1110816,土地11建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,95.81,3,2,1,有,無,18200000,189959,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPQNMLNLQHHGFCF18CB,湯泉美景,A棟6號
新店區,房地(土地+建物),新北市新店區溪園路,18.26,住,,,1110815,土地11建物1車位0,三層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,111.14,3,2,2,有,無,20050000,180403,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPRNMLNLQHHGFCF28CB,湯泉美景,B棟2號
三重區,房地(土地+建物)+車位,新北市三重區元富二街,25.78,住,,,1110812,土地1建物1車位1,二十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.69,3,2,2,有,無,29540000,184056,坡道平面,35.42,2250000,雨遮不計價。,RPPNMLNLQHHGFGF48CB,元富信城鼎,B2-20F號
三重區,房地(土地+建物)+車位,新北市三重區中正南路250巷,22.11,住,,,1110813,土地1建物1車位1,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.26,3,2,2,有,無,29580000,229600,坡道平面,32.88,2400000,,RPSNMLNLQHHGFGF78CB,新美齊The Top,A棟A5-19F號
五股區,房地(土地+建物)+車位,新北市五股區新五路三段,10.94,住,,,1110812,土地4建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.1,3,2,1,有,無,10310000,119744,坡道平面,21.67,0,,RPWNMLNLQHHGFBF68CB,天空之邑,A3棟13F號
五股區,房地(土地+建物)+車位,新北市五股區新五路三段,15.44,住,,,1110818,土地4建物1車位1,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.02,3,2,2,有,無,14800000,128673,坡道平面,23.55,0,交易總價含下列非屬預售屋價格之費用:含裝潢費830100元；家電費:0元,RPXNMLNLQHHGFBF78CB,天空之邑,A2棟3F號
五股區,房地(土地+建物)+車位,新北市五股區新五路三段,10.3,住,,,1110818,土地4建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,83.37,2,2,2,有,無,9700000,116349,坡道平面,23.55,0,,RPOOMLNLQHHGFBF97CB,天空之邑,B11棟5F號
