鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
新店區,房地(土地+建物),新北市新店區中山路,15.88,住,,,1110713,土地2建物1車位0,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.55,2,2,1,有,無,16500000,218398,,0.0,0,,RPPNMLSKPHHGFCF38CB,漢皇吾岳,A棟B6/8F號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳七路與鳳五路鳳鳴段175地號,22.65,住,,,1110711,土地1建物1車位2,一層,11,店面(店鋪),商業用,鋼筋混凝土造,,168.06,0,0,1,有,無,17580000,149387,坡道平面,71.8,3200000,,RPSNMLSKPHHGFIF66CB,森聯life-森朗社區,S05棟01號
金山區,房地(土地+建物)+車位,新北市金山區信義路64巷,52.2,住,,,1110715,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,144.32,3,2,2,有,無,9999600,78023,坡道平面,25.13,700000,,RPPNMLTKPHHGFDF58CB,築馨園,B2-2棟0號
金山區,房地(土地+建物)+車位,新北市金山區信義路64巷,52.2,住,,,1110715,土地1建物1車位1,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,169.45,3,2,2,有,無,11054500,68975,坡道平面,25.13,1100000,,RPQNMLTKPHHGFDF68CB,築馨園,B2-9棟0號
金山區,房地(土地+建物)+車位,新北市金山區信義路64巷,59.4,住,,,1110715,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,191.42,3,2,3,有,無,11864200,64731,坡道平面,25.13,1100000,,RPRNMLTKPHHGFDF78CB,築馨園,A2-3棟0號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,29.33,住,,,1110713,土地1建物1車位1,十八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.8,3,2,2,有,無,25150000,196171,坡道平面,30.32,2300000,,RPPNMLTKPHHGFHF98CB,華固得月,A3-18F號
土城區,房地(土地+建物),新北市土城區中州路30巷,12.64,住,,,1110711,土地7建物1車位0,十七層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,59.94,1,1,1,有,無,8800000,146813,,0.0,0,,RPVNMLTKPHHGFAF88CB,仁基京品,E棟17號
八里區,房地(土地+建物)+車位,新北市八里區商港一路,31.29,住,,,1110716,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.44,3,2,2,有,無,14100000,89171,坡道平面,35.82,1650000,,RPRNMLTKPHHGFEF88CB,幸福花園,A5棟5號
淡水區,房地(土地+建物),新北市淡水區八勢路,28.61,住,,,1110713,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,81.89,2,2,1,有,無,10900000,133105,,0.0,0,,RPPNMLKLPHHGFEF87CB,大隱小藍海,D5-7F號
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路二段,34.82,住,,,1110714,土地1建物1車位1,六層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,137.5,3,2,2,有,無,15880000,137065,坡道平面,35.14,1850000,,RPQNMLKLPHHGFEF97CB,大隱小藍海,B2-6F號
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路二段,39.79,住,,,1110714,土地1建物1車位1,六層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,152.06,3,2,2,有,無,17550000,134280,坡道平面,35.14,1850000,,RPRNMLKLPHHGFEF08CB,大隱小藍海,B6-6F號
淡水區,房地(土地+建物),新北市淡水區中正東路2段5巷,19.59,住,,,1110715,土地16建物1車位0,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.81,3,1,2,有,無,12200000,114222,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPSNMLKLPHHGFEF18CB,湯泉紅樹林,B棟B6-9F號
淡水區,房地(土地+建物),新北市淡水區中正東路2段5巷,18.11,住,,,1110711,土地16建物1車位0,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.38,3,1,2,有,無,10860000,111522,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPTNMLKLPHHGFEF28CB,湯泉紅樹林,B棟B1-9F號
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路2段5巷,19.59,住,,,1110713,土地16建物1車位1,十九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.15,3,1,2,有,無,14300000,117030,坡道平面,34.34,1800000,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPUNMLKLPHHGFEF38CB,湯泉紅樹林,B棟B6-19F號
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路2段5巷,13.67,住,,,1110716,土地16建物1車位1,八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.56,2,1,1,有,無,10540000,114671,坡道平面,31.47,1700000,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPVNMLKLPHHGFEF48CB,湯泉紅樹林,B棟B10-8F號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,27.81,住,,,1110716,土地3建物1車位1,六層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.21,3,2,2,有,無,14880000,94175,坡道平面,42.32,1800000,,RPSOMLKLPHHGFEF28CB,好風光II,A棟6號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,26.12,住,,,1110716,土地3建物1車位1,十九層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.36,3,2,2,有,無,16070000,107962,坡道平面,50.11,1900000,,RPTOMLKLPHHGFEF38CB,好風光II,B棟4號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,27.81,住,,,1110717,土地3建物1車位1,五層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,184.87,3,2,2,有,無,14990000,93887,坡道平面,45.98,1950000,,RPUOMLKLPHHGFEF48CB,好風光II,A棟6號
淡水區,房地(土地+建物)+車位,新北市淡水區紅樹林路,24.06,住,,,1110717,土地3建物1車位1,十八層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.12,3,2,2,有,無,15320000,111194,坡道平面,45.98,1850000,,RPVOMLKLPHHGFEF58CB,好風光II,B棟6號
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路,6.85,商,,,1110714,土地1建物1車位1,十四層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,117.86,2,2,1,有,無,19000000,190487,坡道平面,30.19,2300000,,RPPNMLKLPHHGFAF47CB,帝國花園廣場,A03棟14號
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,5.5,商,,,1110712,土地1建物1車位1,十九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.06,1,1,1,有,無,10470000,160312,坡道平面,31.29,1850000,,RPUOMLKLPHHGFBF18CB,九揚華都,B棟3號
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,11.17,商,,,1110717,土地1建物1車位1,十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.51,2,2,2,有,無,19200000,152978,坡道平面,28.69,2400000,,RPVOMLKLPHHGFBF28CB,九揚華都,A棟3號
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,12.66,商,,,1110717,土地1建物1車位1,十七層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.27,3,2,2,有,無,20850000,152567,坡道平面,26.39,1950000,,RPWOMLKLPHHGFBF38CB,九揚華都,B棟5號
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,9.58,商,,,1110715,土地1建物1車位1,十八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.92,2,2,2,有,無,16950000,156532,坡道平面,28.69,2200000,,RPXOMLKLPHHGFBF48CB,九揚華都,A棟2號
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,12.66,商,,,1110713,土地1建物1車位1,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.59,3,2,2,有,無,20300000,148507,坡道平面,28.69,1900000,,RPOPMLKLPHHGFBF67CB,九揚華都,B棟6號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路,11.89,住,,,1110711,土地26建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.31,3,2,2,有,無,21970000,161175,坡道平面,26.82,2550000,,RPSPMLKLPHHGFBF08CB,宸熙丰?,B6棟5號
中和區,房地(土地+建物)+車位,新北市中和區員山路２６６巷旁,16.11,商,,,1110714,土地37建物1車位2,二十六層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,274.82,3,2,2,有,無,39700000,182902,坡道平面,76.9,3500000,雨遮面積登記不計價,RPPNMLKLPHHGFHF18CB,擎天峰和,A8-26F號
新店區,房地(土地+建物)+車位,新北市新店區安康路二段１０７巷口,25.05,住,,,1110717,土地2建物1車位2,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,223.69,3,2,2,有,無,27900000,148288,坡道平面,64.54,4300000,,RPPNMLKLPHHGFCF67CB,名毅吾山-樂山區,D6-7樓號
新店區,房地(土地+建物)+車位,新北市新店區斯馨路、十四張路口,20.64,住,,,1110712,土地3建物1車位1,十八層,33,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,122.72,3,2,2,有,無,24850000,232078,坡道平面,25.77,2350000,,RPPNMLLLPHHGFCF77CB,聯上澐朗,B棟B6-18F號
新店區,房地(土地+建物)+車位,新北市新店區斯馨路、十四張路口,35.46,住,,,1110714,土地3建物1車位1,十七層,33,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,192.72,3,2,2,有,無,40560000,227673,坡道平面,25.77,2550000,,RPQNMLLLPHHGFCF87CB,聯上澐朗,B棟B7-17F號
樹林區,房地(土地+建物)+車位,新北市樹林區復興路,18.57,住,,,1110720,土地8建物1車位1,九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.49,3,2,2,有,無,22280000,158275,坡道平面,32.99,2100000,,RPPNMLLLPHHGFIF38CB,米蘭敦美,C棟9號
樹林區,房地(土地+建物)+車位,新北市樹林區復興路,18.57,住,,,1110717,土地8建物1車位1,二層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.49,3,2,2,有,無,20500000,144314,坡道平面,32.99,2100000,,RPRNMLLLPHHGFIF58CB,米蘭敦美,C棟2號
樹林區,房地(土地+建物)+車位,新北市樹林區復興路,18.57,住,,,1110715,土地8建物1車位1,十二層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.49,3,2,2,有,無,21650000,153333,坡道平面,32.99,2100000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPSNMLLLPHHGFIF68CB,米蘭敦美,C棟12號
樹林區,房地(土地+建物)+車位,新北市樹林區復興路,18.55,住,,,1110714,土地8建物1車位1,十七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.3,3,2,2,有,無,21960000,155212,坡道平面,32.99,2200000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPUNMLLLPHHGFIF88CB,米蘭敦美,D棟17號
樹林區,房地(土地+建物)+車位,新北市樹林區復興路,23.44,住,,,1110717,土地8建物1車位1,十二層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.33,4,2,2,有,無,26720000,154512,坡道平面,32.99,2100000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPVNMLLLPHHGFIF98CB,米蘭敦美,B棟12號
樹林區,房地(土地+建物)+車位,新北市樹林區復興路,18.57,住,,,1110716,土地8建物1車位1,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.49,3,2,2,有,無,21890000,155216,坡道平面,32.99,2100000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPXNMLLLPHHGFIF56CB,米蘭敦美,C棟18號
新莊區,房地(土地+建物)+車位,新北市新莊區新北大道三段與新知八路交叉口,12.29,商,,,1110715,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.54,3,2,2,有,無,18100000,168712,坡道平面,26.0,2150000,,RPWNMLLLPHHGFBF38CB,海研A3光點,A2-9F號
新莊區,房地(土地+建物)+車位,新北市新莊區新知三路,17.42,商,,,1110714,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.44,3,2,2,有,無,19680000,139117,坡道平面,23.15,2250000,,RPXNMLLLPHHGFBF48CB,莫內花園,A棟A7-4F號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路３８４號旁,21.48,住,,,1110713,土地1建物1車位1,八層,21,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,166.55,3,2,2,有,無,20220000,158514,坡道平面,50.03,1750000,,RPVOMLLLPHHGFBF38CB,瀚羽蒔光,A-8F號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路３８４號旁,22.38,住,,,1110714,土地1建物1車位1,十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,170.51,3,2,2,有,無,22660000,170236,坡道平面,50.03,2150000,,RPWOMLLLPHHGFBF48CB,瀚羽蒔光,B-11F號
新莊區,房地(土地+建物),新北市新莊區中正路３８４號旁,13.01,住,,,1110715,土地1建物1車位0,三層,21,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,69.55,2,1,1,有,無,11200000,161035,,0.0,0,,RPXOMLLLPHHGFBF58CB,瀚羽蒔光,D-3F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,27.26,住,,,1110716,土地1建物1車位1,四層,33,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,174.41,3,2,2,有,無,24230000,158706,坡道平面,34.97,2100000,,RPQNMLLLPHHGFAF67CB,大同莊園III,A棟A9-04F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,27.26,住,,,1110716,土地1建物1車位1,七層,33,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,174.41,3,2,2,有,無,24830000,163009,坡道平面,34.97,2100000,,RPRNMLLLPHHGFAF77CB,大同莊園III,A棟A9-07F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,28.73,住,,,1110716,土地1建物1車位1,六層,32,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,181.49,3,2,2,有,無,27300000,171990,坡道平面,34.97,2100000,,RPSNMLLLPHHGFAF87CB,大同莊園III,B棟B1-06F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,18.06,住,,,1110715,土地1建物1車位1,二十四層,32,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,127.23,2,2,2,有,無,19370000,188272,坡道平面,34.97,2000000,,RPTNMLLLPHHGFAF97CB,大同莊園III,B棟B3-24F號
土城區,房地(土地+建物),新北市土城區莊園街11號旁,18.06,住,,,1110715,土地1建物1車位0,四層,30,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,92.26,2,2,2,有,無,17000000,184262,,0.0,0,,RPUNMLLLPHHGFAF08CB,大同莊園III,C棟C3-04F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,41.05,住,,,1110715,土地1建物1車位1,二十六層,30,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,244.32,4,2,3,有,無,39550000,178648,坡道平面,34.97,2150000,,RPVNMLLLPHHGFAF18CB,大同莊園III,C棟C3-26F號
土城區,房地(土地+建物),新北市土城區莊園街11號旁,15.76,住,,,1110715,土地1建物1車位0,十八層,30,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,80.58,2,2,1,有,無,15130000,187764,,0.0,0,,RPWNMLLLPHHGFAF28CB,大同莊園III,C棟C8-18F號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,24.46,住,,,1110715,土地1建物1車位1,六層,30,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,159.96,3,2,2,有,無,23200000,167613,坡道平面,34.97,2250000,,RPXNMLLLPHHGFAF38CB,大同莊園III,C棟C9-06F號
五股區,房地(土地+建物)+車位,新北市五股區新五路,23.08,住,,,1110715,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.02,2,2,1,有,無,12200000,121848,坡道平面,36.13,2100000,,RPPNMLNLPHHGFBF87CB,大道風尚,A1棟7樓號
五股區,房地(土地+建物)+車位,新北市五股區新五路,23.08,住,,,1110713,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.02,2,2,1,有,無,12250000,121848,坡道平面,36.13,2150000,,RPQNMLNLPHHGFBF97CB,大道風尚,A1棟8樓號
五股區,房地(土地+建物)+車位,新北市五股區新五路,22.82,住,,,1110715,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.77,2,2,1,有,無,11730000,117957,坡道平面,36.13,2100000,,RPRNMLNLPHHGFBF08CB,大道風尚,B3棟6樓號
五股區,房地(土地+建物)+車位,新北市五股區新五路,22.82,住,,,1110713,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.77,2,2,1,有,無,11900000,120039,坡道平面,36.13,2100000,,RPSNMLNLPHHGFBF18CB,大道風尚,A3棟8樓號
五股區,房地(土地+建物)+車位,新北市五股區新五路,23.08,住,,,1110715,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.02,2,2,1,有,無,12150000,120642,坡道平面,36.13,2150000,,RPTNMLNLPHHGFBF28CB,大道風尚,A1棟6樓號
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路三段,25.07,住,,,1110720,土地1建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,170.3,3,2,2,有,無,12650000,88064,升降平面,38.01,1000000,,RPSNMLNLPHHGFEF58DB,文學苑,B2棟8號
三芝區,房地(土地+建物),新北市三芝區錫板里臺2線海尾14號旁,16.62,,一般農業區,甲種建築用地,1110711,土地1建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,51.01,0,0,0,無,無,4590000,89982,,0.0,0,本案為樂齡銀髮養生宅，銷售物件統一包含室內規劃設置。建照109年3月30日變更起造人原起造人 : 日勝生活科技股份有限公司代表人:林榮顯,RPXNMLOLPHHGFEF56DB,日初不老莊園,D棟11-3F號
三芝區,房地(土地+建物),新北市三芝區錫板里臺2線海尾14號旁,30.63,,一般農業區,甲種建築用地,1110712,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.38,2,2,1,有,無,8990000,95253,,0.0,0,本案為樂齡銀髮養生宅，銷售物件統一包含室內規劃設置。建照109年3月30日變更起造人原起造人 : 日勝生活科技股份有限公司代表人:林榮顯,RPOOMLOLPHHGFEF38DB,日初不老莊園,D棟07-2F號
三芝區,房地(土地+建物),新北市三芝區錫板里臺2線海尾14號旁,20.01,,一般農業區,甲種建築用地,1110713,土地1建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,61.75,0,0,0,無,無,5880000,95223,,0.0,0,本案為樂齡銀髮養生宅，銷售物件統一包含室內規劃設置。建照109年3月30日變更起造人原起造人 : 日勝生活科技股份有限公司代表人:林榮顯,RPPOMLOLPHHGFEF48DB,日初不老莊園,D棟09-9F號
三芝區,房地(土地+建物)+車位,新北市三芝區錫板里臺2線海尾14號旁,29.71,,一般農業區,甲種建築用地,1110713,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,117.46,2,2,1,有,無,10260000,95348,坡道平面,26.11,1550000,本案為樂齡銀髮養生宅，銷售物件統一包含室內規劃設置。建照109年3月30日變更起造人原起造人 : 日勝生活科技股份有限公司代表人:林榮顯,RPQOMLOLPHHGFEF58DB,日初不老莊園,D棟08-9F號
三芝區,房地(土地+建物),新北市三芝區錫板里臺2線海尾14號旁,29.71,,一般農業區,甲種建築用地,1110714,土地1建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.35,2,2,1,有,無,8440000,92392,,0.0,0,本案為樂齡銀髮養生宅，銷售物件統一包含室內規劃設置。建照109年3月30日變更起造人原起造人 : 日勝生活科技股份有限公司代表人:林榮顯,RPROMLOLPHHGFEF68DB,日初不老莊園,D棟08-5F號
三芝區,房地(土地+建物),新北市三芝區錫板里臺2線海尾14號旁,20.01,,一般農業區,甲種建築用地,1110714,土地1建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,61.75,0,0,0,無,無,5700000,92308,,0.0,0,本案為樂齡銀髮養生宅，銷售物件統一包含室內規劃設置。建照109年3月30日變更起造人原起造人 : 日勝生活科技股份有限公司代表人:林榮顯,RPTOMLOLPHHGFEF88DB,日初不老莊園,D棟09-5F號
三芝區,房地(土地+建物),新北市三芝區錫板里臺2線海尾14號旁,20.01,,一般農業區,甲種建築用地,1110715,土地1建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,61.75,0,0,0,無,無,5510000,89231,,0.0,0,本案為樂齡銀髮養生宅，銷售物件統一包含室內規劃設置。建照109年3月30日變更起造人原起造人 : 日勝生活科技股份有限公司代表人:林榮顯,RPUOMLOLPHHGFEF98DB,日初不老莊園,C棟12-2F號
三芝區,房地(土地+建物),新北市三芝區錫板里臺2線海尾14號旁,19.09,,一般農業區,甲種建築用地,1110718,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,59.0,0,0,0,無,無,5630000,95424,,0.0,0,本案為樂齡銀髮養生宅，銷售物件統一包含室內規劃設置。建照109年3月30日變更起造人原起造人 : 日勝生活科技股份有限公司代表人:林榮顯,RPVOMLOLPHHGFEF09DB,日初不老莊園,D棟02-2F號
三芝區,房地(土地+建物),新北市三芝區錫板里臺2線海尾14號旁,16.47,,一般農業區,甲種建築用地,1110719,土地1建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,50.81,0,0,0,無,無,4890000,96241,,0.0,0,本案為樂齡銀髮養生宅，銷售物件統一包含室內規劃設置。建照109年3月30日變更起造人原起造人 : 日勝生活科技股份有限公司代表人:林榮顯,RPWOMLOLPHHGFEF56DB,日初不老莊園,C棟11-13F號
