鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,52.58,住,,,1110923,土地1建物1車位2,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,269.54,3,2,3,有,無,50680000,219866,坡道平面,60.64,4750000,,RPTNMLQLRHHGFHF76CB,華固得月,A2-17F號
樹林區,房地(土地+建物)+車位,新北市樹林區復興路,23.44,住,,,1110921,土地8建物1車位1,九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,192.28,4,2,2,有,無,27500000,160085,坡道平面,32.99,2000000,,RPVNMLQLRHHGFIF07CB,米蘭敦美,A棟9號
鶯歌區,房地(土地+建物),新北市鶯歌區尖山埔路,20.49,住,,,1110921,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,77.86,2,1,1,有,無,7300000,93758,,0.0,0,,RPPNMLQLRHHGFIF56DB,學豐,B棟4號
鶯歌區,房地(土地+建物),新北市鶯歌區尖山埔路,20.36,住,,,1110922,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,77.39,2,1,1,有,無,7260000,93811,,0.0,0,,RPQNMLQLRHHGFIF66DB,學豐,A棟3號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳三路及鳳吉一街交叉口,34.63,住,,,1110921,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,178.46,3,2,2,有,無,17030000,102304,坡道平面,29.59,1800000,,RPQNMLRLRHHGFIF66CB,僑駿響,A5-7F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,25.9,住,,,1110924,土地4建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.98,3,2,2,有,無,23080000,180560,坡道平面,39.34,2200000,,RPRNMLRLRHHGFGF56CB,久年快晴,D-14F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,28.52,住,,,1110925,土地3建物1車位1,五層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.7,3,2,2,有,無,27080000,160162,坡道平面,27.86,1800000,,RPPNMLRLRHHGFBF48CB,華固一莊,A8-5F號
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,28.52,住,,,1110924,土地3建物1車位2,十六層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,213.23,3,2,2,有,無,30800000,170465,坡道平面,55.72,3950000,,RPQNMLRLRHHGFBF58CB,華固一莊,A1-16F號
淡水區,房地(土地+建物)+車位,新北市淡水區八勢一街,16.47,住,,,1110923,土地2建物1車位1,十八層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,119.22,2,2,1,有,無,13110000,136237,坡道平面,32.9,1350000,,RPUNMLRLRHHGFEF66CB,岳泰峰碩,A棟7-18號
板橋區,房地(土地+建物),新北市板橋區國慶路１２４號旁,9.73,住,,,1110922,土地1建物1車位0,六層,22,套房(1房1廳1衛),住家用,鋼筋混凝土造,,67.31,1,1,1,有,無,11250000,167137,,0.0,0,雨遮面積登記不計價,RPRNMLSLRHHGFAF68CB,誠果禾樂,A3-6F號
板橋區,房地(土地+建物),新北市板橋區國慶路１２４號旁,7.32,住,,,1110922,土地1建物1車位0,二十一層,22,套房(1房1廳1衛),住家用,鋼筋混凝土造,,50.51,1,1,1,有,無,9080000,179766,,0.0,0,雨遮面積登記不計價,RPTNMLSLRHHGFAF88CB,誠果禾樂,A5-21F號
三重區,房地(土地+建物)+車位,新北市三重區中正南路250巷,13.51,住,,,1110921,土地1建物1車位1,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.25,2,1,1,有,無,18360000,219152,坡道平面,32.88,2500000,,RPPNMLSLRHHGFGF09CB,新美齊The Top,A棟A2-16F號
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區中山一路95巷,21.95,住,,,1110926,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.08,3,2,2,有,無,18600000,169422,坡道平面,37.1,2000000,,RPTNMLSLRHHGFGF86CB,崇利中山,A4-2F號
三峽區,房地(土地+建物)+車位,新北市三峽區大德路,20.79,住,,,1110921,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,187.98,3,2,2,有,無,21100000,152592,坡道平面,64.12,2200000,,RPPNMLTLRHHGFIF76CB,北大富御,C1棟11號
土城區,房地(土地+建物)+車位,新北市土城區中州路30巷,25.23,住,,,1110925,土地7建物1車位1,三層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.57,3,2,2,有,無,16550000,122461,坡道平面,35.94,1900000,,RPPNMLTLRHHGFAF58CB,仁基京品,B棟3號
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段,11.1,住,,,1110923,土地18建物1車位1,六層,35,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,146.18,3,2,2,有,無,19590000,142750,坡道平面,25.76,2400000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPQNMLTLRHHGFAF68CB,雄鋒,A1-06號
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段,8.29,住,,,1110923,土地18建物1車位1,七層,35,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,115.48,3,2,1,有,無,17250000,167744,坡道平面,25.76,2200000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPRNMLTLRHHGFAF78CB,雄鋒,A3-07號
土城區,房地(土地+建物)+車位,新北市土城區莊園街11號旁,28.24,住,,,1110924,土地1建物1車位1,二十六層,33,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,178.87,3,2,2,有,無,27550000,177206,坡道平面,34.97,2050000,,RPTNMLTLRHHGFAF98CB,大同莊園III,A棟A7-26F號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,30.9,商,,,1110923,土地1建物1車位2,一層,22,店面(店鋪),商業用,鋼筋混凝土造,,333.67,0,0,0,無,無,36000000,125896,坡道平面,69.96,2800000,,RPRNMLTLRHHGFEF56CB,名軒海樂地,E棟2-1號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,11.97,商,,,1110922,土地1建物1車位1,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.43,3,2,2,有,無,10000000,89277,坡道平面,34.98,1300000,,RPSNMLTLRHHGFEF66CB,名軒海樂地,F棟2-14號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,11.97,商,,,1110926,土地1建物1車位1,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.43,3,2,2,有,無,10100000,89277,坡道平面,34.98,1400000,,RPTNMLTLRHHGFEF76CB,名軒海樂地,F棟7-12號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,14.04,商,,,1110923,土地1建物1車位1,八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.13,2,2,2,有,無,10530000,81025,坡道平面,34.98,1200000,,RPUNMLTLRHHGFEF86CB,名軒海樂地,H棟9-8號
泰山區,房地(土地+建物)+車位,新北市泰山區中環路二段及莊田路交叉口,16.7,住,,,1110922,土地5建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.45,2,2,2,有,無,16460000,152109,坡道平面,27.03,2250000,,RPQNMLTLRHHGFBF78CB,宏道豐?,A棟A6-05F號
泰山區,房地(土地+建物)+車位,新北市泰山區中環路二段及莊田路交叉口,16.7,住,,,1110924,土地5建物1車位1,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.17,2,2,2,有,無,15720000,145209,坡道平面,27.03,2050000,,RPTNMLTLRHHGFBF09CB,宏道豐?,A棟A5-04F號
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段,21.55,住,,,1110926,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.6,3,2,2,有,無,16180000,117925,坡道平面,29.81,1700000,,RPUNMLTLRHHGFBF56CB,佳陞景漾,A棟A1-10F號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段與信義路交叉口,12.68,住,,,1110925,土地4建物1車位1,四層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.37,2,2,2,有,無,14150000,132996,坡道平面,31.39,2050000,,RPXNMLTLRHHGFBF86CB,潤鴻日麗,B棟6-4F號
林口區,房地(土地+建物)+車位,新北市林口區文化二路二段與信義路交叉口,17.52,住,,,1110925,土地4建物1車位1,十六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.93,3,2,2,有,無,19750000,139398,坡道平面,31.39,2250000,,RPOOMLTLRHHGFBF68CB,潤鴻日麗,B棟1-16F號
林口區,房地(土地+建物)+車位,新北市林口區文化北路二段550巷30弄,27.96,住,,,1110926,土地5建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.39,2,2,2,有,無,11280000,110873,坡道平面,28.24,1950000,,RPQOMLTLRHHGFBF88CB,松柏硯,A棟6號
五股區,房地(土地+建物)+車位,新北市五股區新五路三段,9.87,商,,,1110923,土地2建物1車位1,五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,88.62,0,0,0,無,無,8680000,97946,坡道平面,33.69,0,車位價格為230萬已含交易總價內因無法拆分於此說明.,RPPNMLKMRHHGFBF87CB,九揚威騰堡,A7-5F號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,9.93,商,,,1110926,土地1建物1車位1,七層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.08,2,2,1,有,無,7890000,82491,坡道平面,34.98,1200000,,RPQNMLKMRHHGFEF28CB,名軒海樂地,I棟3-7號
淡水區,房地(土地+建物),新北市淡水區沙崙路二段、新市六路一段交叉口,9.88,商,,,1110926,土地1建物1車位0,十二層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.67,2,2,1,有,無,7150000,88633,,0.0,0,,RPRNMLKMRHHGFEF38CB,名軒海樂地,I棟7-12號
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區鳳鳴路,23.07,住,,,1110923,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.65,3,2,2,有,無,12970000,108946,坡道平面,34.91,1450000,,RPPNMLKMRHHGFIF58CB,和耀?心綻,B1棟10F號
新店區,房地(土地+建物),新北市新店區文化路１１８號旁,15.58,住,,,1110921,土地6建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.34,3,2,1,有,無,19880000,198126,,0.0,0,,RPQNMLKMRHHGFCF08CB,河樂榮榮,A2-4F號
蘆洲區,房地(土地+建物),新北市蘆洲區永樂街光華段522、523地號,18.45,住,,,1110922,土地2建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,87.2,2,2,2,有,無,15930000,182683,,0.0,0,,RPTNMLLJIIHGFGF77CB,長安幸福匯,A棟1-10F號
蘆洲區,房地(土地+建物)+車位,新北市蘆洲區永安南路二段268號,25.64,住,,,1110924,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.98,2,2,2,有,無,18100000,150255,坡道平面,27.16,2200000,,RPRNMLLJIIHGFGF67DB,鴻悅微風,A棟3號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,9.93,商,,,1110929,土地1建物1車位1,六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.9,2,2,1,有,無,9740000,82897,坡道平面,34.88,1200000,,RPQNMLLJIIHGFEF27CB,名軒海樂地,E棟8-6號
淡水區,房地(土地+建物),新北市淡水區沙崙路二段、新市六路一段交叉口,9.93,商,,,1110926,土地1建物1車位0,六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,80.5,2,2,1,有,無,6950000,86335,,0.0,0,,RPRNMLLJIIHGFEF37CB,名軒海樂地,J棟2-6號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,9.88,商,,,1110929,土地1建物1車位1,三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.06,2,2,1,有,無,7390000,77211,坡道平面,34.89,1200000,,RPSNMLLJIIHGFEF47CB,名軒海樂地,J棟8-3號
淡水區,房地(土地+建物)+車位,新北市淡水區沙崙路二段、新市六路一段交叉口,12.78,商,,,1110930,土地1建物1車位1,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.99,2,2,2,有,無,10120000,84726,坡道平面,34.89,1300000,,RPTNMLLJIIHGFEF57CB,名軒海樂地,F棟3-10號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路、新泰路交叉口,7.58,住,,,1110929,土地1建物1車位1,三層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,99.03,2,2,1,有,無,15540000,170058,坡道平面,19.41,2000000,,RPVNMLLJIIHGFBF47CB,泰舍至善元,C棟6號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路、新泰路交叉口,7.38,住,,,1110929,土地1建物1車位1,十七層,25,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,98.7,2,2,1,有,無,17390000,197794,坡道平面,21.65,2150000,,RPWNMLLJIIHGFBF57CB,泰舍至善元,E棟6號
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段,18.9,住,,,1110926,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.81,2,2,1,有,無,11170000,94947,坡道平面,26.49,1550000,,RPQNMLMJIIHGFEF37CB,富麗欣,A棟6號
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段,23.66,住,,,1110925,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.37,3,2,2,有,無,13320000,93553,坡道平面,26.49,1450000,,RPUNMLMJIIHGFEF77CB,富麗欣,B棟3號
三重區,房地(土地+建物)+車位,新北市三重區元富二街,25.75,住,,,1110925,土地1建物1車位1,十五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.68,3,2,2,有,無,28660000,177121,坡道平面,35.42,2400000,雨遮不計價。,RPPNMLMJIIHGFGF47CB,元富信城鼎,A1-15F號
三重區,房地(土地+建物)+車位,新北市三重區元富二街,33.16,住,,,1110921,土地1建物1車位2,十九層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,260.3,3,2,2,有,無,39580000,182519,坡道平面,70.84,5000000,雨遮不計價。,RPRNMLMJIIHGFGF67CB,元富信城鼎,A2-19F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,27.82,住,,,1110928,土地3建物1車位1,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.12,2,2,2,有,無,22030000,167276,坡道平面,37.47,2350000,,RPPNMLNJIIHGFGF57CB,凱風久年,B-10F號
三重區,房地(土地+建物),新北市三重區清傳街旁,17.42,住,,,1110926,土地3建物1車位0,五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,73.7,2,2,2,有,無,13150000,178426,,0.0,0,,RPQNMLNJIIHGFGF67CB,凱風久年,E-5F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,17.92,住,,,1110924,土地3建物1車位1,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.33,2,2,2,有,無,16040000,183100,坡道平面,37.47,2150000,,RPRNMLNJIIHGFGF77CB,凱風久年,F-10F號
三重區,房地(土地+建物)+車位,新北市三重區清傳街旁,18.12,住,,,1110924,土地3建物1車位1,九層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.12,2,2,2,有,無,16040000,182518,坡道平面,37.47,2050000,,RPTNMLNJIIHGFGF97CB,凱風久年,G-9F號
新店區,房地(土地+建物)+車位,新北市新店區中山路,29.9,住,,,1110928,土地2建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.92,3,2,2,有,無,34350000,222636,坡道平面,25.76,2700000,,RPPNMLNJIIHGFCF17CB,漢皇吾岳,B棟D6/8F號
新店區,房地(土地+建物)+車位,新北市新店區二十張路１０５巷旁,16.53,住,,,1110924,土地3建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.87,2,1,2,有,無,26650000,213558,其他,13.04,1700000,,RPQNMLNJIIHGFCF27CB,雅藏,A-13F號
新店區,房地(土地+建物)+車位,新北市新店區二十張路１０５巷旁,15.72,住,,,1110924,土地3建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.12,2,1,2,有,無,25400000,213360,其他,13.04,1700000,,RPRNMLNJIIHGFCF37CB,雅藏,C-13F號
中和區,房地(土地+建物)+車位,新北市中和區中原街26號旁,52.58,住,,,1110928,土地1建物1車位2,十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,269.54,3,2,3,有,無,50050000,215893,坡道平面,60.64,4950000,,RPPNMLNJIIHGFHF67CB,華固得月,A2-13F號
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路二段,37.75,住,,,1110924,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,151.89,3,2,2,有,無,17000000,134278,坡道平面,38.32,1750000,,RPPNMLNJIIHGFEF37CB,大隱小藍海,C3-6F號
八里區,房地(土地+建物)+車位,新北市八里區中山路一段,28.03,住,,,1110928,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,150.98,3,2,2,有,無,12140000,86446,坡道平面,30.79,1750000,,RPQNMLNJIIHGFEF47CB,左岸玫瑰,A棟3-10F號
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段202巷65弄,16.2,住,,,1110921,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.6,3,2,2,有,無,11250000,82534,坡道平面,30.89,1700000,,RPSNMLNJIIHGFEF67CB,新潤心苑,A3-8F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,12.87,住,,,1110926,土地24建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.7,3,1,2,有,無,22680000,175086,坡道平面,25.3,2300000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPRPMLNJIIHGFAF37CB,新美齊?世代,D棟F6-11F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,14.0,住,,,1110929,土地24建物1車位1,十六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.81,3,1,2,有,無,24980000,179274,坡道平面,25.3,2300000,8F含）以下樓層為SRC建築9F~24F為RC建築,RPTPMLNJIIHGFAF57CB,新美齊?世代,D棟F5-16F號
板橋區,房地(土地+建物)+車位,新北市板橋區南雅西路,17.24,住,,,1110921,土地24建物1車位1,九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.18,4,1,2,有,無,29950000,178022,坡道平面,25.3,2200000,8F含）以下樓層為SRC建築9F-24F為RC建築,RPUPMLNJIIHGFAF67CB,新美齊?世代,A棟A1-9F號
新莊區,房地(土地+建物)+車位,新北市新莊區思源路與中央東路交岔口,18.49,商,,,1110925,土地1建物1車位1,三十層,32,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,195.82,3,2,2,有,無,34660000,193656,坡道平面,28.72,2300000,,RPRNMLNJIIHGFBF27CB,長虹PARK32,A棟A3-30F號
新莊區,房地(土地+建物)+車位,新北市新莊區思源路與中央東路交岔口,8.97,商,,,1110924,土地1建物1車位1,二十二層,32,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,113.36,2,2,1,有,無,19700000,205577,坡道平面,28.72,2300000,,RPSNMLNJIIHGFBF37CB,長虹PARK32,A棟A6-22F號
新莊區,房地(土地+建物)+車位,新北市新莊區中央路,13.38,商,,,1110928,土地3建物1車位1,二十二層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.12,3,2,2,有,無,22040000,199681,坡道平面,36.76,2000000,,RPQOMLNJIIHGFBF27CB,百邑富都匯,B1-22F號
新莊區,房地(土地+建物)+車位,新北市新莊區中央路,13.38,商,,,1110927,土地3建物1車位1,九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.12,3,2,2,有,無,20160000,180949,坡道平面,36.76,2000000,,RPROMLNJIIHGFBF37CB,百邑富都匯,C5-9F號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路３８４號旁,22.38,住,,,1110925,土地1建物1車位1,七層,21,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,166.5,3,2,2,有,無,22550000,169738,坡道平面,46.02,2100000,,RPSOMLNJIIHGFBF47CB,瀚羽蒔光,B-7F號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路３８４號旁,21.78,住,,,1110923,土地1建物1車位1,十九層,21,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,167.85,3,2,2,有,無,22070000,169920,坡道平面,50.03,2050000,,RPUOMLNJIIHGFBF67CB,瀚羽蒔光,A-19F號
新莊區,房地(土地+建物)+車位,新北市新莊區中正路３８４號旁,15.43,住,,,1110927,土地1建物1車位1,十三層,21,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,133.89,2,2,1,有,無,16140000,169211,坡道平面,50.03,1950000,,RPVOMLNJIIHGFBF77CB,瀚羽蒔光,E-13F號
